objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1248334","0","Spotsylvania County GIS","&lt;Null&gt;","38.186611","-77.767167","POST OAK/TIME WARNER","8519 PAMUNKEY RD","SPOTSYLVANIA","VA","22","55","177","122.074631","362.86","guyed","0","0","","TIME WARNER CABLE SOUTHEAST"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 403.87","0"
"1248335","0","Spotsylvania County GIS","&lt;Null&gt;","38.141491","-77.69269"," WWVB","RUMSEY LN","SPOTSYLVANIA","VA","22","55","177","104.505264","306.1","guyed","0","0","","FREE LANCE-STAR TOWER"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 347.11","0"
"1248336","0","Spotsylvania County GIS","&lt;Null&gt;","38.272607","-77.496068","WHVF Radio","TV LN","FREDERICKSBURG","VA","22","40","177","72.983467","500.98","guyed","0","0","","SUBCARRIER COMMUNICATIONS INC.","","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 239.5","0"
"1248337","0","Spotsylvania County GIS","&lt;Null&gt;","38.129806","-77.714928","LIVINGSTON","ADJ TO 6241 MASSEY RD","SPOTSYLVANIA","VA","22","55","177","114.629349","498.69","guyed","0","0","","COUNTY OF SPOTSYLVANIA","","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 374.01","0"
"1248338","0","Spotsylvania County GIS","&lt;Null&gt;","38.275278","-77.542778","CHANCELLOR","6001 HARRISON RD","FREDERICKSBURG","VA","22","40","177","84.029495","520.1","guyed","0","0","","COUNTY OF SPOTSYLVANIA","","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 279.53","0"
"1248355","0","Spotsylvania County GIS","&lt;Null&gt;","38.153472","-77.507611","GILMAN"," MASSAPONAX CROWN CASTLE,7903 N. ROXBURY MILL RD","Spotsylvania","VA","22","55","177","56.802681","233.92","self support","0","0","","AMERICAN TOWERS"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 186.68","0"
"1248356","0","Spotsylvania County GIS","&lt;Null&gt;","38.194806","-77.501444","QUAIL RIDGE","ADJ TO 4821 MASSAPONAX CHURCH RD","Fredericksburg","VA","22","40","177","79.191559","203.08","self support","0","0","","CROWN COMMUNICATIONS"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 261.16","0"
"1248352","0","Spotsylvania County GIS","&lt;Null&gt;","38.2835","-77.594556","OLD PLANKD","7510 OLD PLANK RD","Fredericksburg","VA","22","40","177","97.31179","310.04","self support","0","0","","AMERICAN TOWERS"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 321.85","0"
"1248353","0","Spotsylvania County GIS","&lt;Null&gt;","38.253111","-77.505222","CELL ONE","10825 HOUSER DR","Fredericksburg","VA","22","40","177","79.461433","287.07","self support","0","0","","SBC TOWER HOLDINGS"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 266.08","0"
"1248354","0","Spotsylvania County GIS","&lt;Null&gt;","38.197345","-77.746649","Post Oak","8759 PAMUNKEY RD","Spotsylvania","VA","22","55","177","122.343292","228.67","self support","0","0","","GLOBAL TOWER"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 401.9","0"
"1248351","0","Spotsylvania County GIS","&lt;Null&gt;","38.198005","-77.438878","SUMMIT","SUMMITT CROSSING RD","Fredericksburg","VA","22","40","177","63.861038","294.95","self support","0","0","","AMERICAN TOWERS"," LLC,","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 229","0"
"1248333","0","Spotsylvania County GIS","&lt;Null&gt;","38.197169","-77.562301","WJOY","828 GUNNERY HILL RD","SPOTSYLVANIA","VA","22","55","177","96.976051","500","guyed","0","0","","EDUCATIONAL MEDIA CORPORATION","","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 319.89","0"
"1224272","1026427","FCC: Antenna Structure Registration (GIS)","8/26/2010","38.2725","-77.4958","","HUDGINS RD","FREDRICKSBURG","VA","","51","177","72.642295","147","","5","","","Subcarrier Communications Inc.","","","","","","","","","","","","","","","","",""
"1248369","0","Spotsylvania County GIS","7/7/2014","38.32681","-77.717465","SILO","11111 PLANK RD","Fredericksburg","VA","22","40","177","97.087425","92","self support","0","0","","AT &amp; T","","","","","","","","","","","","","","","","base elevation adjusted using NED 10m DEM - value was previously 318","0"
"1225717","1260889","FCC: Antenna Structure Registration (GIS)","6/3/2008","38.0275","-77.630999","","2540 Partlow Road","Beaverdam","VA","","51","177","106.535522","59.4","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
"1225679","1259434","FCC: Antenna Structure Registration (GIS)","6/3/2008","38.2789","-77.7566","","12101 Orange Plank Road","Locust Grove","VA","","51","177","127.08406","54.9","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
