objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224083","1018676","FCC: Antenna Structure Registration (GIS)","9/24/2007","37.2439","-79.241899","","2.3MI ENE","EVINGTON","VA","","51","031","296.282653","91.4","","5","","","Spire Telecom, LP","","","","","","","","","","","","","","","","",""
"1223800","1016824","FCC: Antenna Structure Registration (GIS)","9/15/2004","37.3489","-79.1675","","2.2 MI S","LYNCHBURG","VA","","51","031","415.033203","21.3","","5","","","United States Cellular Corporation","","","","","","","","","","","","","","","","",""
"1225998","1275752","FCC: Antenna Structure Registration (GIS)","8/31/2010","37.2981","-79.208","","1678 Lawyers Road","Lynchburg","VA","","51","031","225.209197","59.4","","5","","","Tower Development Corporation","","","","","","","","","","","","","","","","",""
"1224467","1044364","FCC: Antenna Structure Registration (GIS)","8/3/2007","37.2131","-79.180299","","4600 Browns Mill Road","Rustburg","VA","","51","031","263.638275","79.3","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1225591","1254489","FCC: Antenna Structure Registration (GIS)","7/31/2006","37.2858","-79.0897","","Long Mountain in Campbell County, Va","Rustburg","VA","","51","031","434.226318","54.2","","6","","","Virginia, Commonwealth of  Dept. of State Police","","","","","","","","","","","","","","","","",""
"1224953","1215021","FCC: Antenna Structure Registration (GIS)","7/20/2000","37.3492","-79.1678","","On top of Candler's Mountain","Lynchburg","VA","","51","031","416.537109","21","","","","","","","","","","","","","","","","","","","","","",""
"1224086","1018679","FCC: Antenna Structure Registration (GIS)","6/4/2010","37.1832","-78.8373","","8770 Sugar Hill Road","RED HOUSE","VA","","51","031","223.279129","97.5","","5","","","Spire Telecom, LP","","","","","","","","","","","","","","","","",""
"1225942","1272725","FCC: Antenna Structure Registration (GIS)","6/3/2010","37.314999","-79.1584","","1124 Sunnymead Rd","Rustburg","VA","","51","031","287.332489","59.4","","5","","","Tower Development Corporation","","","","","","","","","","","","","","","","",""
"1223615","1010643","FCC: Antenna Structure Registration (GIS)","6/15/2011","37.0383","-78.941399","","RADIO RD","BROOKNEAL","VA","","51","031","116.066444","60.9","","5","","","JKC Media Ventures, LLC","","","","","","","","","","","","","","","","",""
"1224031","1018136","FCC: Antenna Structure Registration (GIS)","5/6/1997","37.1606","-79.2242","","W SIDE OF US HWY 29 1.3 KM N INT RT 699","ALTAVISTA","VA","","51","031","235.109283","82","","5","","","D J BROADCASTING INC  DBA =  WKDE","","","","","","","","","","","","","","","","",""
"1223561","1005459","FCC: Antenna Structure Registration (GIS)","5/31/2011","37.2024","-79.2092","","5124 Wands Road","EVINGTON","VA","","51","031","257.072509","73.2","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1224117","1020716","FCC: Antenna Structure Registration (GIS)","4/27/2006","37.1975","-79.3517","","NEAR RT 626 JOHNSON MT 4.5 MI SW","EVINGTON","VA","","51","031","405.172332","175.6","","5","","","Liberty University, Inc.","","","","","","","","","","","","","","","","",""
"1225420","1245342","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.3396","-79.206199","","713D Leesville Road","Lynchburg","VA","","51","031","286.482238","23.4","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1225398","1244185","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.1101","-78.9955","","13982 Hwy 501","Gladys","VA","","51","031","191.690979","57.9","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1224589","1057428","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.3297","-79.2335","","25 PROGRESS LANE","LYNCHBURG","VA","","51","031","296.836303","33.5","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1223934","1017553","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.3495","-79.168","","0.5 MI S OF SR 224 &amp; CANDLER MTN RD INT","LYNCHBURG","VA","","51","031","409.293762","21.3","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1223916","1017520","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.2736","-79.177799","","INT OF RT 688 AND RT 690","YELLOWBRANCH","VA","","51","031","318.641632","41.1","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1225952","1273251","FCC: Antenna Structure Registration (GIS)","4/13/2010","37.3325","-79.167299","","Candlers Mountain Rd","Lynchburg","VA","","51","031","309.676788","59.4","","5","","","Tower Development Corporation","","","","","","","","","","","","","","","","",""
"1224046","1018210","FCC: Antenna Structure Registration (GIS)","3/14/2008","37.3371","-79.136399","","Jack Mountain, approx. 5.6 Km SouthEast","Lynchburg","VA","","51","031","409.203582","45.7","","5","","","Comcast of Georgia/Virginia, Inc.","","","","","","","","","","","","","","","","",""
"1223618","1011476","FCC: Antenna Structure Registration (GIS)","3/14/1997","37.0892","-78.9036","","S OF HWY 600 1 MI SW OF INT HWY 618","BROOKNEAL","VA","","51","031","192.486953","85.3","","5","","","SOUTHSIDE ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
