objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224844","1206700","FCC: Antenna Structure Registration (GIS)","9/7/2011","38.7104","-77.3845","","3999 Davis Ford Rd.","Prince William","VA","","51","153","76.186836","59.4","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1225732","1261340","FCC: Antenna Structure Registration (GIS)","9/20/2010","38.7248","-77.5355","","Milford Road","Bristow","VA","","51","153","63.814029","40.2","","5","","","Global Tower, LLC","","","","","","","","","","","","","","","","",""
"1225919","1270335","FCC: Antenna Structure Registration (GIS)","9/2/2009","38.6141","-77.3682","","15721 Forest Park Drive","Woodbridge","VA","","51","153","89.233963","46.3","","5","","","TowerCo Assets LLC","","","","","","","","","","","","","","","","",""
"1223959","1017639","FCC: Antenna Structure Registration (GIS)","9/15/2003","38.6286","-77.4388","","14800 JOPLIN ROAD","INDEPENDENT HILL","VA","","51","153","118.641807","177.4","","5","","","Commonwealth Public Broadcasting Corporation DBA=WNVT","","","","","","","","","","","","","","","","",""
"1224165","1023306","FCC: Antenna Structure Registration (GIS)","8/4/2008","38.9068","-77.6711","","2402 RIDGE RD","BULL RUN","VA","","51","153","353.144348","61.6","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1225915","1270105","FCC: Antenna Structure Registration (GIS)","8/27/2009","38.7369","-77.4375","","7800 WILLOW POND COURT","Manassas","VA","","51","153","90.914199","36.7","","5","","","TowerCo Assets LLC","","","","","","","","","","","","","","","","",""
"1225914","1270104","FCC: Antenna Structure Registration (GIS)","8/27/2009","38.8793","-77.6081","","14004 SHELTER LANE","Haymarket","VA","","51","153","115.845329","30","","5","","","TowerCo Assets LLC","","","","","","","","","","","","","","","","",""
"1224523","1052436","FCC: Antenna Structure Registration (GIS)","8/18/2008","38.6564","-77.2872","","HORNER ROAD, .37 MILES WEST","DALE CITY","VA","","51","153","73.064132","91.4","","5","","","FRANKLIN ASSOCIATES","","","","","","","","","","","","","","","","",""
"1225081","1225102","FCC: Antenna Structure Registration (GIS)","8/12/2009","38.7918","-77.5642","","12301 Randolph Ridge Lane","Manassas","VA","","51","153","94.474395","54.9","","5","","","High Point Management Company, LLC","","","","","","","","","","","","","","","","",""
"1223580","1009001","FCC: Antenna Structure Registration (GIS)","7/5/2006","38.9064","-77.6719","","2406 LOOKOUT ROAD, BULL RUN MOUNTAIN","HAYMARKET","VA","","51","153","367.375518","49.4","","","","","SBA Properties","","","","","","","","","","","","","","","","",""
"1224866","1207690","FCC: Antenna Structure Registration (GIS)","7/20/2011","38.7014","-77.5772","","12826 Marstellar Dr.","Nokesville","VA","","51","153","74.181144","36.3","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1225099","1226564","FCC: Antenna Structure Registration (GIS)","7/18/2007","38.7879","-77.661","","15704 LEE HIGHWAY","GAINESVILLE","VA","","51","153","103.754364","58.8","","5","","","Pinnacle Towers Acquisition LLC","","","","","","","","","","","","","","","","",""
"1224712","1064525","FCC: Antenna Structure Registration (GIS)","7/17/2007","38.7454","-77.5299","","9701 BETHLEHEM ROAD","MANASSAS","VA","","51","153","69.681114","30.5","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1224320","1031478","FCC: Antenna Structure Registration (GIS)","6/28/2007","38.5552","-77.3394","","4345 INN STREET","TRIANGLE","VA","","51","153","47.495651","57.9","","5","","","Pinnacle Towers LLC","","","","","","","","","","","","","","","","",""
"1225101","1226823","FCC: Antenna Structure Registration (GIS)","6/22/2001","38.8508","-77.6309","","4603 JAMES MADISON HIGHWAY","HAYMARKET","VA","","51","153","118.082962","37.5","","5","","","MILESTONE COMMUNICATIONS, LLC","","","","","","","","","","","","","","","","",""
"1224144","1022270","FCC: Antenna Structure Registration (GIS)","6/20/2006","38.568499","-77.337999","","TWR 4 RT 629 .15 MI W INT WITH RT 95","DUMFRIES TRIANGLE","VA","","51","153","4.851124","44.5","","5","","","J M K Communications, Inc.","","","","","","","","","","","","","","","","",""
"1224143","1022269","FCC: Antenna Structure Registration (GIS)","6/20/2006","38.5686","-77.339","","TWR 3 RT 629 .15 MI W INT WITH RT 95","DUMFRIES TRIANGLE","VA","","51","153","6.165371","90.2","","5","","","J M K Communications, Inc.","","","","","","","","","","","","","","","","",""
"1224142","1022268","FCC: Antenna Structure Registration (GIS)","6/20/2006","38.5679","-77.3381","","TWR 2 RT 629 .15 MI W INT WITH RT 95","DUMFRIES TRIANGLE","VA","","51","153","4.231811","90.2","","5","","","J M K Communications, Inc.","","","","","","","","","","","","","","","","",""
