objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225712","1260692","FCC: Antenna Structure Registration (GIS)","6/3/2008","37.9421","-78.2954","","569 North Boston Road","Troy","VA","","51","065","120.776962","38.1","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
"1225633","1256578","FCC: Antenna Structure Registration (GIS)","6/3/2008","37.9365","-78.2458","","18956 James Madison Highway","Troy","VA","","51","065","138.652374","38.1","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
"1226109","1283799","FCC: Antenna Structure Registration (GIS)","4/17/2012","37.7836","-78.2372","","7021 James Madison Hwy","Fork Union","VA","","51","065","107.030471","59.4","","5","","","Central States Tower II, LLC","","","","","","","","","","","","","","","","",""
"1223828","1016964","FCC: Antenna Structure Registration (GIS)","2/2/2012","37.7094","-78.2733","",".3 MI S OF SR 656 1.3 MI E","BREMO BLUFF","VA","","51","065","108.962013","99.1","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1226033","1277628","FCC: Antenna Structure Registration (GIS)","2/2/2011","37.7921","-78.4458","","Off SR 6, 2.4 miles East of","Scottsville","VA","","51","065","143.431793","59.4","","5","","","National Communication Towers, LLC","","","","","","","","","","","","","","","","",""
"1226084","1282070","FCC: Antenna Structure Registration (GIS)","12/30/2011","37.7963","-78.3761","","ROCKFISH CREEK - OFF SR 6, VIRGINIA BYWAY","SCOTTSVILLE","VA","","51","065","136.593887","59.4","","5","","","NATIONAL COMMUNICATION TOWERS, LLC","","","","","","","","","","","","","","","","",""
"1225429","1246097","FCC: Antenna Structure Registration (GIS)","11/15/2004","37.8968","-78.329","","Thomas Jefferson Parkway","Palmyra","VA","","51","065","128.000366","36.5","","5","","","United States Cellular Corporation","","","","","","","","","","","","","","","","",""
"1243040","0","FCC: Land Mobile - Private (GIS)","","37.7911","-78.3264","","11045 Bridgeport Rd","Arvonia","VA","","51","065","117.789031","31","B","5","","","Solite LLC","","","","","","","","","","","","","","","","",""
"1241848","0","FCC: Land Mobile - Private (GIS)","","37.8311","-78.1867","","563 Wilmington Rd.","Palmyra","VA","","51","065","118.009819","36.5","POLE","3","","","Fluvanna County Public Schools","","","","","","","","","","","","","","","","",""
"1241847","0","FCC: Land Mobile - Private (GIS)","","37.8008","-78.3508","","479 Cunningham Rd.","Palmyra","VA","","51","065","155.145233","41","POLE","3","","","Fluvanna County Public Schools","","","","","","","","","","","","","","","","",""
"1241846","0","FCC: Land Mobile - Private (GIS)","","37.8236","-78.2747","","3395 Central Plains Rd.","Palmyra","VA","","51","065","129.09671","48.7","POLE","3","","","Fluvanna County Public Schools","","","","","","","","","","","","","","","","",""
"1241542","0","FCC: Land Mobile - Private (GIS)","","37.7911","-78.3264","","1 MILE W OF INTERSECTION OF SR 652 &amp; 15","ARVONIA","VA","","51","065","117.789031","31","B","5","","","SOLITE, LLC","","","","","","","","","","","","","","","","",""
"1240416","0","FCC: Land Mobile - Private (GIS)","","37.8678","-78.3811","","","Scottsville","VA","","51","065","123.092681","0","","","","","Tenaska Virginia Partners","","","","","","","","","","","","","","","","",""
"1240415","0","FCC: Land Mobile - Private (GIS)","","37.8678","-78.3811","","2300 Branch Rd","Scottsville","VA","","51","065","123.092681","12","BANT","","","","Tenaska Virginia Partners","","","","","","","","","","","","","","","","",""
"1240414","0","FCC: Land Mobile - Private (GIS)","","37.8678","-78.3811","","2300 Branch Rd","Scottsville","VA","","51","065","123.092681","29","BANT","","","","Tenaska Virginia Partners","","","","","","","","","","","","","","","","",""
"1239996","0","FCC: Land Mobile - Private (GIS)","","37.9125","-78.3417","","","Palmyra","VA","","51","065","144.85527","0","","5","","","Lake Monticello Owners Association Inc","","","","","","","","","","","","","","","","",""
"1239995","0","FCC: Land Mobile - Private (GIS)","","37.9125","-78.3417","","397 Jefferson Drive west","Palmyra","VA","","51","065","144.85527","18","TANK","5","","","Lake Monticello Owners Association Inc","","","","","","","","","","","","","","","","",""
"1239990","0","FCC: Land Mobile - Private (GIS)","","37.9125","-78.3417","","","Palmyra","VA","","51","065","144.85527","0","","5","","","Lake Monticello Owners Association Inc","","","","","","","","","","","","","","","","",""
"1239989","0","FCC: Land Mobile - Private (GIS)","","37.9125","-78.3417","","397 Jefferson Dr W","Palmyra","VA","","51","065","144.85527","18","TANK","5","","","Lake Monticello Owners Association Inc","","","","","","","","","","","","","","","","",""
"1239898","0","FCC: Land Mobile - Private (GIS)","","37.8611","-78.2633","","457 JEFFERSON DRIVE","POLMYRA","VA","","51","065","91.932128","0","","","","","LAKE DAIRY QUEEN","","","","","","","","","","","","","","","","",""
"1239450","0","FCC: Land Mobile - Private (GIS)","","37.9831","-78.2683","","FLUVANNA CORRECTIONAL CENTER RT 250 5KM W OF ZIONS","TROY","VA","","51","065","137.71492","53","TANK","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1239133","0","FCC: Land Mobile - Private (GIS)","","37.9831","-78.2683","","ROUTE 250 W ZION CROSS ROADS","TROY","VA","","51","065","137.71492","53","TANK","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1238661","0","FCC: Land Mobile - Private (GIS)","","37.7133","-78.2956","","200 FT E OF JOHN H COCKE MEMORIAL BRIDGE","BREMO BLUFF","VA","","51","065","92.52108","6","B","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1237972","0","FCC: Land Mobile - Private (GIS)","","37.7092","-78.2733","",".3 MI S ST RT 656 1.3 MI E","BREMO BLUFF","VA","","51","065","112.368034","99","","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237684","1016964","FCC: Land Mobile - Private (GIS)","","37.7094","-78.2733","",".3 MI S OF SR 656 1.3 MI E","BREMO BLUFF","VA","","51","065","108.962013","99.6","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237629","0","FCC: Land Mobile - Private (GIS)","","37.7092","-78.2733","",".3 MI S OF SR 656 1.3 MI E","BREMO BLUFF","VA","","51","065","112.368034","100","","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237612","0","FCC: Land Mobile - Private (GIS)","","37.9186","-78.2553","","US RT 15 .65 KM SSW INT RT 616","PALMYRA","VA","","51","065","128.840774","33","TOWER","7","","","CENTRAL VIRGINIA ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1237336","0","FCC: Land Mobile - Private (GIS)","","37.8367","-78.4239","","","","VA","","51","065","140.676757","0","","5","","","Transcontinental Gas Pipe Line Co., LLC","","","","","","","","","","","","","","","","",""
"1237243","0","FCC: Land Mobile - Private (GIS)","","37.9253","-78.356099","","","","VA","","51","065","119.91925","0","","","","","DAIRY QUEEN #19441","","","","","","","","","","","","","","","","",""
"1236744","0","FCC: Land Mobile - Private (GIS)","","37.8156","-78.236699","","RTS 15 &amp; 615 CARYSBROOK","FORK UNION","VA","","51","065","80.335197","18","B","5","","","THOMASVILLE FURNITURE INDUSTRIES INC","","","","","","","","","","","","","","","","",""
"1236414","1016964","FCC: Land Mobile - Private (GIS)","","37.7092","-78.2733","",".3 MI S OF SR 656 1.3 MI E","BREMO BLUFF","VA","","51","065","112.368034","100","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1236363","0","FCC: Land Mobile - Private (GIS)","","37.7508","-78.1611","","CSXT YD OFC","COVINGTON","VA","","51","065","63.545528","21","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1236362","0","FCC: Land Mobile - Private (GIS)","","37.7508","-78.1611","","S LAWN &amp; PROSPECT STS","COVINGTON","VA","","51","065","63.545528","15","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1236361","0","FCC: Land Mobile - Private (GIS)","","37.7508","-78.1611","","CSXT DEPOT &amp; ST PATRICK ST","COLUMBIA","VA","","51","065","63.545528","15","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1235949","0","FCC: Land Mobile - Private (GIS)","","37.8156","-78.236699","","RT 15 AND 615","FORK UNION","VA","","51","065","80.335197","13","","5","","","THOMASVILLE FURNITURE INC","","","","","","","","","","","","","","","","",""
"1234535","0","FCC: Land Mobile - Private (GIS)","","37.9844","-78.2692","","FIUVANNA CC RT 250 W ZION CROSS RDS","TROY","VA","","51","065","139.240615","30","TOWER","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1234270","0","FCC: Land Mobile - Private (GIS)","","37.9844","-78.2692","","FLUVANNACC RT 250 5 KM W ZION CROSSRD","TROY","VA","","51","065","139.240615","30","TOWER","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1234245","0","FCC: Land Mobile - Private (GIS)","","37.83","-78.2794","","US 15 3.5 KM S","PALMYRA","VA","","51","065","110.403198","18","UPOLE","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1234036","0","FCC: Land Mobile - Private (GIS)","","37.8736","-78.2617","","SCHOOL US RT 15 .9 MI N","PALMYRA","VA","","51","065","109.560447","0","","7","","","UNIVERSITY OF VIRGINIA MEDICAL CENTER","","","","","","","","","","","","","","","","",""
"1234006","0","FCC: Land Mobile - Private (GIS)","","37.8667","-78.2664","","","","VA","","51","065","81.192169","0","","5","","","LAKE MONTICELLO VOLUNTEER FIRE DEPARTMENT AND RESCUE SQUAD INC","","","","","","","","","","","","","","","","",""
"1233624","1062629","FCC: Land Mobile - Private (GIS)","","37.8747","-78.2619","","1 MILE NORTH OF PALMYRA","PALMRYA","VA","","51","065","109.938591","53.3","TOWER","3","","","FLUVANNA, COUNTY OF","","","","","","","","","","","","","","","","",""
"1233275","0","FCC: Land Mobile - Private (GIS)","","37.7575","-78.267799","","FORK UNION SHOPPING CENTER, SUITE 1","FORK UNION","VA","","51","065","116.020515","9","B","2","","","Virginia Department of Forestry","","","","","","","","","","","","","","","","",""
"1232415","0","FCC: Land Mobile - Private (GIS)","","37.8736","-78.2617","","PALMYRA SCH ON VA RT 15 .9 MI N","PALMYRA","VA","","51","065","109.560447","46","","3","","","FLUVANNA, COUNTY OF","","","","","","","","","","","","","","","","",""
"1229541","0","FCC: Cellular (GIS)","","37.9314","-78.3458","","LAKE MONTICELLO SITE:3.25 MILES SW OF UNION MILLS, ROUTE 168","UNION MILLS","VA","","51","065","121.996696","0","","5","","","USCOC OF VIRGINIA RSA #3, INC.","","","","","","","","","","","","","","","","",""
"1229540","1062629","FCC: Cellular (GIS)","","37.8747","-78.2619","","1 MILE NORTH OF PALMYRA","PALMRYA","VA","","51","065","109.938591","53.3","TOWER","5","","","USCOC OF VIRGINIA RSA #3, INC.","","","","","","","","","","","","","","","","",""
"1229307","0","FCC: Cellular (GIS)","","37.8128","-78.2878","","PALMYRA II CELL SITE # 30","Palmyra","VA","","51","065","144.462829","0","","5","","","Alltel Communications, LLC","","","","","","","","","","","","","","","","",""
"1229304","0","FCC: Cellular (GIS)","","37.9186","-78.2553","","WILDWOOD CELL SITE: RT 15 &amp; SOUTH OF RT 616","WILDWOOD","VA","","51","065","128.840774","0","","5","","","Alltel Communications, LLC","","","","","","","","","","","","","","","","",""
"1227889","0","FCC: Microwave (GIS)","","37.8367","-78.424199","","COMPRESSOR STATION 175","ANTIOCH","VA","","51","065","138.615371","47.9","TOWER","5","","","Transcontinental Gas Pipe Line Co., LLC","","","","","","","","","","","","","","","","",""
"1227599","0","FCC: Microwave (GIS)","","37.8238","-78.2748","","3717 Central Plains Rd.","Palmyra","VA","","51","065","130.941162","44.2","POLE","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1227582","0","FCC: Microwave (GIS)","","37.8231","-78.278","","3440 Central Plains Rd.","Palmyra","VA","","51","065","130.892959","10.6","BANT","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1227581","0","FCC: Microwave (GIS)","","37.8009","-78.351099","","479 Cunningham Rd.","Palmyra","VA","","51","065","153.159347","36.6","POLE","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1227580","0","FCC: Microwave (GIS)","","37.8312","-78.1867","","563 Wilmington Rd.","Palmyra","VA","","51","065","118.654144","32","POLE","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1227579","0","FCC: Microwave (GIS)","","37.8139","-78.243699","","9172 James Madison Hwy.","Fork Union","VA","","51","065","97.28849","32","POLE","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1227578","0","FCC: Microwave (GIS)","","37.8741","-78.2617","","14455 James Madison Hwy.","Palmyra","VA","","51","065","111.183761","44.2","POLE","5","","","Conterra Ultra Broadband, LLC","","","","","","","","","","","","","","","","",""
"1227194","0","FCC: Microwave (GIS)","","37.9033","-78.311199","","","CHARLOTTESVILLE","VA","","51","065","123.169639","0","","5","","","Aqua Utilities, Inc.","","","","","","","","","","","","","","","","",""
"1226951","1062629","FCC: Microwave (GIS)","","37.8747","-78.2619","","1 MILE NORTH OF PALMYRA","PALMRYA","VA","","51","065","109.938591","53.3","TOWER","5","","","USCOC OF VIRGINIA RSA #3, INC.","","","","","","","","","","","","","","","","",""
"1226301","1016964","FCC: Microwave (GIS)","","37.7093","-78.2733","","1.3 MI E OF","BREMO BLUFF","VA","","51","065","110.309761","99.6","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1243579","0","FCC: Land Mobile - Private (GIS)","","37.7614","-78.4597","","1575 BEALS LANE @ 5.5KM SE OF SR20 XING RR","SCOTTSVILLE","VA","","51","065","81.236045","3.7","B","5","","","CSX Transportation Inc","","","","","","","","","","","","","","","","",""
"1243624","0","FCC: Land Mobile - Private (GIS)","","37.8575","-78.2661","","Palmyra  0.25 mi SSW","Palmyra","VA","","51","065","65.036117","5.2","PIPE","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1245573","0","FCC: Land Mobile - Private (GIS)","","37.8689","-78.295","","1918 Thomas Jefferson Parkway","Palmyra","VA","","51","065","119.546066","18.8","BMAST","3","","","Fluvanna County Public Schools","","","","","","","","","","","","","","","","",""
"1245880","0","FCC: Land Mobile - Private (GIS)","","37.8722","-78.300499","","1918 THOMAS JEFFERSON PARKWAY","PALMYRA","VA","","51","065","105.995056","25","BPIPE","3","","","FLUVANNA COUNTY PUBLIC SCHOOLS","","","","","","","","","","","","","","","","",""
