objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224257","1025864","FCC: Antenna Structure Registration (GIS)","9/9/2010","37.4542","-77.1007","","6600 POCAHONTAS TRAIL","PROVIDENCE FORGE","VA","","51","127","11.854192","89.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223721","1016382","FCC: Antenna Structure Registration (GIS)","9/27/2007","37.4814","-76.9379","","7121 MOUNT PLEASANT ROAD","PROVIDENCE FORGE","VA","","51","127","30.112752","86.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1226049","1278957","FCC: Antenna Structure Registration (GIS)","9/20/2011","37.5413","-77.1726","","3361 Quaker Road","Quinton","VA","","51","127","49.815147","59","","","","","Clear Signal Towers","","","","","","","","","","","","","","","","",""
"1225320","1240147","FCC: Antenna Structure Registration (GIS)","9/2/2003","37.5013","-76.8708","","900 FT SE PF INT OF SR33 &amp; RTE168","WEST POINT","VA","","51","127","38.668121","78","","3","","","New Kent County Board of Supervisors","","","","","","","","","","","","","","","","",""
"1225997","1275625","FCC: Antenna Structure Registration (GIS)","8/23/2010","37.5134","-76.979899","","New Kent County Complex","New Kent","VA","","51","127","36.470912","76.2","","","","","Clear Signal Towers","","","","","","","","","","","","","","","","",""
"1224774","1202904","FCC: Antenna Structure Registration (GIS)","7/20/2010","37.5036","-77.0844","","Intersection of I-64 and VA 609","Quinton","VA","","51","127","36.014717","38.4","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1226056","1279493","FCC: Antenna Structure Registration (GIS)","6/28/2011","37.5413","-77.1725","","3361 Quaker Road","Quinton","VA","","51","127","50.079315","59","","5","","","Clear Signal Towers, LLC","","","","","","","","","","","","","","","","",""
"1224388","1036845","FCC: Antenna Structure Registration (GIS)","6/24/2005","37.4503","-76.8125","","2.5 KM ESE OF BARHAMSVILLE, .72 KM SOUTH OF ROUTE # 601","BARHAMSVILLE","VA","","51","127","26.081003","99.3","","5","","","Davis Media, LLC","","","","","","","","","","","","","","","","",""
"1224775","1202905","FCC: Antenna Structure Registration (GIS)","5/7/2010","37.5168","-77.187099","","Intersection of I-64 and VA 249, x 205","Bottom Bridge","VA","","51","127","31.204998","55.5","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1223714","1016288","FCC: Antenna Structure Registration (GIS)","5/24/2004","37.5214","-77.186899","","2540 NEW KENT HIGHWAY","QUINTON","VA","","51","127","39.559879","86.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223870","1017157","FCC: Antenna Structure Registration (GIS)","4/18/2011","37.4906","-77.057","",".6 MI S OF I64 &amp; SR 618","New Kent","VA","","51","127","40.495464","68.3","","5","","","Tower Assets Newco IX, LLC","","","","","","","","","","","","","","","","",""
"1224255","1025861","FCC: Antenna Structure Registration (GIS)","4/15/2010","37.4289","-76.9464","","4.5 MI E OF PROVIDENCE FORGE","WALKERS","VA","","51","127","40.251766","59.4","","5","","","SBA Structures, Inc.","","","","","","","","","","","","","","","","",""
"1225754","1262103","FCC: Antenna Structure Registration (GIS)","3/6/2008","37.5874","-77.1655","","3701 Hopewell Rd.","New Kent","VA","","51","127","46.675308","51.8","","5","","","Telecom Tower Group LLC","","","","","","","","","","","","","","","","",""
"1225842","1267487","FCC: Antenna Structure Registration (GIS)","3/4/2009","37.5006","-76.8703","","Route 33 &amp; Polish Town Rd  (VA10623-S)","West Point","VA","","51","127","33.849555","76.2","","5","","","SBA Towers II LLC","","","","","","","","","","","","","","","","",""
"1225954","1273342","FCC: Antenna Structure Registration (GIS)","3/3/2010","37.5046","-76.9282","","14300 BLOCK OF NEW KENT HIGHWAY","LANEXA","VA","","51","127","36.27143","59.4","","5","","","NATIONAL COMMUNICATION TOWERS, LLC","","","","","","","","","","","","","","","","",""
"1223769","1016632","FCC: Antenna Structure Registration (GIS)","2/8/2001","37.5139","-76.9797","","304.8 METERS SE INT ST RTS 249 &amp; 605","NEW KENT","VA","","51","127","33.141418","88.3","","5","","","Cox Communications Hampton Roads LLC","","","","","","","","","","","","","","","","",""
"1246728","","Virginia Municipal League","2/28/2014","37.48003647","-77.00706072","","10500 Horseman's Rd","New Kent","VA","23140","51","127","128.3872826","","Ground Storage Tank 1","","","","New Kent County","","","","","","","","","","","","","","","","",""
"1246729","","Virginia Municipal League","2/28/2014","37.48029821","-77.00693223","","10500 Horseman's Rd","New Kent","VA","23140","51","127","131.1421374","","Ground Storage Tank 3","","","","New Kent County","","","","","","","","","","","","","","","","",""
"1246757","","Virginia Municipal League","2/28/2014","37.501252","-76.871261","","17250 B Polish Town Rd","New Kent","VA","23011","51","127","122.8510778","","Water Tower","","","","New Kent County","","","","","","","","","","","","","","","","",""
"1246785","","Virginia Municipal League","2/28/2014","37.505","-77.18","","2676 Pocahontas Trail","New Kent","VA","23124","51","127","78.30164503","","Bottoms Bridge Water Tank","","","","New Kent County","","","","","","","","","","","","","","","","",""
"1224695","1063071","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.5093","-77.1095","","5830 PINE FORK ROAD        ( 094316 )","QUINTON","VA","","51","127","42.013851","32.6","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
