objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225796","1265023","FCC: Antenna Structure Registration (GIS)","9/9/2008","36.6576","-83.2146","","Lee County Airport AWOS is located east of existing apron","Jonesville","VA","","51","105","427.637145","10","","3","","","Lee County Board of Supervisors","","","","","","","","","","","","","","","","",""
"1224765","1202303","FCC: Antenna Structure Registration (GIS)","9/1/1999","36.7465","-83.0393","","AIRPORT RD.","PENNINGTON GAP","VA","","51","105","555.608154","17.1","","","","","LEE CO. RESCUE SQUAD - P.G.U.","","","","","","","","","","","","","","","","",""
"1224815","1205112","FCC: Antenna Structure Registration (GIS)","5/9/2012","36.6646","-83.127399","","RT. 3 BOX 229","JONESVILLE","VA","","51","105","525.326721","49.4","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1226113","1284184","FCC: Antenna Structure Registration (GIS)","5/14/2012","36.6004","-83.6115","","473 Jehovah Dr","Ewing","VA","","51","105","424.010894","59.3","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224080","1018655","FCC: Antenna Structure Registration (GIS)","5/14/1997","36.7339","-83.0428","","NR ST RT 641 2 MI SE","PENNINGTON GAP","VA","","51","105","570.363281","92.3","","5","","","LEE BROADCASTING CORPORATION  DBA =  WSWV WSWV FM","","","","","","","","","","","","","","","","",""
"1225453","1247669","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.7814","-82.8442","","Highway 58 Route 2 (Jasper 196274171)","Dryden","VA","","51","105","838.343994","76.5","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225393","1244032","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.7157","-83.1218","","RR 2, Box 3170","LEE","VA","","51","105","574.447387","59.7","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225391","1244029","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.7756","-82.9614","","US-421 next left past SR 630","Jonesville","VA","","51","105","559.832336","77.1","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225390","1243984","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.7025","-83.0539","","Opposite RR 4, Box 4406","Jonesville","VA","","51","105","514.01062","76.2","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225387","1243959","FCC: Antenna Structure Registration (GIS)","5/10/2012","36.7145","-82.983","","RR 2, Box 327 (off Hwy 421N)","Jonesville","VA","","51","105","519.396118","76.2","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225854","1268131","FCC: Antenna Structure Registration (GIS)","4/29/2009","36.6289","-83.087999","","Powell Mountain, Lee County, Virginia","Jonesville","VA","","51","105","767.41217","54.8","","2","","","Virginia Department of State Police","","","","","","","","","","","","","","","","",""
"1224435","1042128","FCC: Antenna Structure Registration (GIS)","3/24/1998","36.6442","-83.2097","","VA RT 662 10.172 KM AT 241.2 DEG","JONESVILLE","VA","","51","105","409.267272","150","","6","","","MOORE, REGINA KAY","","","","","","","","","","","","","","","","",""
"1246979","","Virginia Municipal League","2/28/2014","36.756245","-83.046932","","Off Herndon Ave","Pennington Gap","VA","24277","51","105","1689.788592","","WaterTank JC Peters Property","","","","Pennington Gap, Town of","","","","","","","","","","","","","","","","",""
"1247023","","Virginia Municipal League","2/28/2014","36.750039","-83.027825","","Skaggs Hill","Pennington Gap","VA","24277","51","105","1846.64975","","Water Tank","","","","Pennington Gap, Town of","","","","","","","","","","","","","","","","",""
"1243189","0","FCC: Land Mobile - Private (GIS)","","36.8117","-83.0622","","SR-637 RR Crossing @ RR MP M000.05","St. Charles","VA","","51","105","476.871002","3","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1243072","0","FCC: Land Mobile - Private (GIS)","","36.755","-82.8872","","StickleyVille  5.89mi  NW","Duffield","VA","","51","105","734.320739","5.2","PIPE","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1242963","0","FCC: Land Mobile - Private (GIS)","","36.7206","-83.0969","","Ben Hur 4.69mi SW","Pennington Gap","VA","","51","105","544.962097","5.2","PIPE","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1242961","0","FCC: Land Mobile - Private (GIS)","","36.8342","-83.0722","","Bonny Blue  6.48 mi NNW","Pennington Gap","VA","","51","105","740.897644","5.2","MAST","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1242959","0","FCC: Land Mobile - Private (GIS)","","36.8589","-82.9461","","Robbins Chapel 8.2 mi NNE","Pennington Gap","VA","","51","105","717.60382","5.2","MAST","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
"1242845","0","FCC: Land Mobile - Private (GIS)","","36.7736","-83.0325","","Stone 1.1 MI NNW","Pennington Gap","VA","","51","105","418.13153","5.2","MAST","2","","","Virginia Department of Emergency Management","","","","","","","","","","","","","","","","",""
