objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225135","1229601","FCC: Antenna Structure Registration (GIS)","9/25/2001","36.9613","-77.7127","","hwy 692, south of I-85","McKenney","VA","","51","053","76.01654","100.6","","5","","","Mid Atlantic Tower, LLC","","","","","","","","","","","","","","","","",""
"1223677","1016127","FCC: Antenna Structure Registration (GIS)","8/9/2006","37.1411","-77.7922","","6501 COX RD","HEBRON","VA","","51","053","100.358238","86.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224880","1208879","FCC: Antenna Structure Registration (GIS)","8/24/2005","37.0453","-77.8264","","4020 Whitmore Road","McKinney","VA","","51","053","94.182037","76.2","","5","","","SBA Towers, Inc.","","","","","","","","","","","","","","","","",""
"1223989","1017845","FCC: Antenna Structure Registration (GIS)","7/22/1997","37.1575","-77.4144","","INT ST RT 604 &amp; 677","PETERSBURG","VA","","51","053","52.961387","114","","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1225223","1234249","FCC: Antenna Structure Registration (GIS)","5/28/2002","37.1195","-77.8689","","Dinwiddie County","Blackstone","VA","","51","053","121.871696","48.4","","5","","","SBA Properties, Inc.","","","","","","","","","","","","","","","","",""
"1223676","1016126","FCC: Antenna Structure Registration (GIS)","5/18/2007","37.0307","-77.620299","","RT 1 BOX 158","DEWITT","VA","","51","053","88.79821","86.8","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223675","1016125","FCC: Antenna Structure Registration (GIS)","5/14/2004","37.1496","-77.5972","","ROUT 628","DINWIDDIE","VA","","51","053","75.864509","86.8","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225749","1261825","FCC: Antenna Structure Registration (GIS)","4/19/2012","37.2153","-77.4458","","0.15 mi South of Hwy 450","Petersburg","VA","","51","053","38.837841","48.8","","5","","","SBA Monarch Towers II, LLC","","","","","","","","","","","","","","","","",""
"1223927","1017537","FCC: Antenna Structure Registration (GIS)","4/18/2011","37.016","-77.6702","","18407 Boydton Plank Rd.","DeWitt","VA","","51","053","65.709007","76.2","","5","","","Tower Assets Newco VIII, LLC","","","","","","","","","","","","","","","","",""
"1223621","1011479","FCC: Antenna Structure Registration (GIS)","3/14/1997","37.083599","-77.5683","","US HWY 1 .4 MI E INT 85 &amp; HWY 703","DINWIDDIE","VA","","51","053","77.195861","70.1","","5","","","SOUTHSIDE ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1225483","1249103","FCC: Antenna Structure Registration (GIS)","2/7/2011","37.1465","-77.8164","","5100 Cox Rd. (VA14163-A)","Wilsons","VA","","51","053","104.489372","59.7","","5","","","SBA Towers III LLC","","","","","","","","","","","","","","","","",""
"1225612","1255792","FCC: Antenna Structure Registration (GIS)","2/23/2009","37.1452","-77.5101","","22808 Dabney Mill Road (196418128 Burgess)","Petersburg","VA","","51","053","56.057304","76.2","","5","","","Petersburg Cellular Partnership d/b/a Alltel","","","","","","","","","","","","","","","","",""
"1224281","1027299","FCC: Antenna Structure Registration (GIS)","2/23/2009","37.1931","-77.653","","RT 627 CHURCH RD","DINWIDDIE COUNTY","VA","","51","053","73.365798","91.4","","5","","","Petersburg Cellular Partnership d/b/a Alltel","","","","","","","","","","","","","","","","",""
"1224200","1024083","FCC: Antenna Structure Registration (GIS)","2/23/2009","37.1927","-77.4633","","25410 WEAKLY ROAD (Airport 100001343)","PETERSBURG","VA","","51","053","43.806423","54.9","","5","","","Petersburg Cellular Partnership d/b/a Alltel","","","","","","","","","","","","","","","","",""
"1223896","1017465","FCC: Antenna Structure Registration (GIS)","2/23/2009","37.0756","-77.5441","","20730 Carsonard","Dinwiddie","VA","","51","053","66.277992","76.2","","5","","","Petersburg Cellular Partnership d/b/a Alltel","","","","","","","","","","","","","","","","",""
"1223830","1016966","FCC: Antenna Structure Registration (GIS)","2/2/2012","37.088","-77.4079","","ON VA ST RT 605 1.1 MI S OF REAMS","CARSON","VA","","51","053","45.813896","121.9","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1223829","1016965","FCC: Antenna Structure Registration (GIS)","2/2/2012","37.0854","-77.406099","","ON SR 605 1.2 MI S","REAMS","VA","","51","053","45.353321","67.1","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1224610","1059007","FCC: Antenna Structure Registration (GIS)","2/1/2011","37.1298","-77.5271","","10613  QUAKER ROAD","DINWIDDIE","VA","","51","053","66.912155","67.1","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1225178","1232636","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1893","-77.4736","","5923 Boydton Road        (310431)","Ettrick","VA","","51","053","51.513397","51.8","","5","","","SpectraSite Communications, LLC. through American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225172","1232063","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1966","-77.5062","","23308 COX ROAD (094330)","Petersburg","VA","","51","053","58.03757","42.6","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225150","1230743","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1678","-77.502099","","7407 Boydton Plank Rd. (094334)","Dinwiddie County","VA","","51","053","57.770305","42.6","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225138","1229801","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1075","-77.5354","","12300 Quaker Road (015843)","Dinwiddie","VA","","51","053","57.502777","76.8","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224207","1024227","FCC: Antenna Structure Registration (GIS)","12/15/2011","36.9444","-77.6202","","ROUTE 40    (088294 )","DEWITT","VA","","51","053","102.316535","99","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1224622","1059350","FCC: Antenna Structure Registration (GIS)","11/9/2004","37.0495","-77.810799","","2705' S OF INT RT 664 &amp; RT 40 W","DARVILLS","VA","","51","053","113.875747","99","","5","","","Subcarrier Communications, Inc.","","","","","","","","","","","","","","","","",""
"1225203","1234057","FCC: Antenna Structure Registration (GIS)","11/6/2006","37.196799","-77.5097","","RR RoW @ MP N88.22, west of int of SR-226 and RR crossing","Petersburg","VA","","51","053","55.726497","12.2","","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1224327","1032275","FCC: Antenna Structure Registration (GIS)","11/14/1997","37.1647","-77.68","","ON CR 751, .4 MI E OF INT. OF CR 716 AND CR 751","POOLE SIDING","VA","","51","053","97.774833","92","","5","","","NORFOLK SOUTHERN CORPORATION","","","","","","","","","","","","","","","","",""
"1225163","1231702","FCC: Antenna Structure Registration (GIS)","11/11/2010","37.0643","-77.585099","","18626 Lundy Road","Dinwiddie","VA","","51","053","59.637748","64.9","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1224568","1056211","FCC: Antenna Structure Registration (GIS)","11/10/2010","37.2028","-77.5856","","4904 STATION ROAD","SUTHERLAND","VA","","51","053","83.8656","57.9","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1225741","1261576","FCC: Antenna Structure Registration (GIS)","1/30/2008","36.9444","-77.6202","","Route 609","McKenney","VA","","51","053","102.316535","128","","5","","","Positive Alternative Radio, Inc.","","","","","","","","","","","","","","","","",""
"1224855","1207288","FCC: Antenna Structure Registration (GIS)","1/23/2006","36.9427","-77.5419","","21017 Mckenny Hwy","Dinwiddie","VA","","51","053","52.15084","76.2","","","","","SBA Properties","","","","","","","","","","","","","","","","",""
"1224759","1201845","FCC: Antenna Structure Registration (GIS)","1/23/2006","36.9913","-77.7089","","20307 Unico Road","McKenney","VA","","51","053","91.129585","76.2","","","","","SBA Properties","","","","","","","","","","","","","","","","",""
"1225224","1234275","FCC: Antenna Structure Registration (GIS)","1/18/2006","37.0883","-77.5778","","Dinwiddie County","McKenney","VA","","51","053","79.7294","50.2","","5","","","SBA Towers, Inc","","","","","","","","","","","","","","","","",""
"1243134","0","FCC: Land Mobile - Private (GIS)","","37.1983","-77.5217","","","PETERSBURG","VA","","51","053","67.46363","0","","5","","","TINDALL CORPORATION","","","","","","","","","","","","","","","","",""
"1242210","1017845","FCC: Land Mobile - Private (GIS)","","37.1575","-77.4144","","INT ST RT 604 &amp; 677","PETERSBURG","VA","","51","053","52.961387","117","TOWER","2","","","VIRGINIA DEPARTMENT OF FORESTRY","","","","","","","","","","","","","","","","",""
"1242131","0","FCC: Land Mobile - Private (GIS)","","37.2089","-77.447199","","26317 W WASHINGTON","PETERSBURG","VA","","51","053","44.771236","18","BANT","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1242100","0","FCC: Land Mobile - Private (GIS)","","37.1822","-77.5022","","23301 AIRPORT RD.","PETERSBURG","VA","","51","053","57.572002","9","BANT","5","","","ROCKY MOUNTAIN HOLDINGS LLC","","","","","","","","","","","","","","","","",""
"1241876","0","FCC: Land Mobile - Private (GIS)","","37.2186","-77.447499","","26317 WEST WASHINGTON STREET","PETERSBURG","VA","","51","053","33.52423","10","B","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1241442","0","FCC: Land Mobile - Private (GIS)","","37.1767","-77.4575","","","PETERSBURG","VA","","51","053","45.625743","0","","","","","Gerdau Ameristeel/Petersburg","","","","","","","","","","","","","","","","",""
"1241441","0","FCC: Land Mobile - Private (GIS)","","37.1767","-77.4575","","6887 CHURCH RD","PETERSBURG","VA","","51","053","45.625743","6","BANT","","","","Gerdau Ameristeel/Petersburg","","","","","","","","","","","","","","","","",""
"1241410","0","FCC: Land Mobile - Private (GIS)","","37.2464","-77.6236","","2103 EXETER MILL RD","CHURCH ROAD","VA","","51","053","78.757629","14","POLE","6","","","DAVIS, ALTON","","","","","","","","","","","","","","","","",""
"1241282","0","FCC: Land Mobile - Private (GIS)","","37.0344","-77.395","","","CARSON","VA","","51","053","46.787857","0","","5","","","HERBERT PHILLINGANE AND SON CO.","","","","","","","","","","","","","","","","",""
"1241105","0","FCC: Land Mobile - Private (GIS)","","37.1572","-77.4142","","","","VA","","51","053","53.073829","0","","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1241030","0","FCC: Land Mobile - Private (GIS)","","37.0839","-77.5686","","US Hwy 1.4 mi E Int 85 &amp; Hwy 703","Dinwiddie","VA","","51","053","76.200958","10.6","B","5","","","SOUTHSIDE ELECTRIC COOPERATIVE INC.","","","","","","","","","","","","","","","","",""
"1241014","0","FCC: Land Mobile - Private (GIS)","","37.0736","-77.522499","","","KINWIDDIE","VA","","51","053","46.934211","0","","6","","","MANHERZ, DANIEL","","","","","","","","","","","","","","","","",""
"1240910","1011479","FCC: Land Mobile - Private (GIS)","","37.083599","-77.5683","","US HWY 1 .4 MI E INT 85 &amp; HWY 703","DINWIDDIE","VA","","51","053","77.195861","76.2","TOWER","5","","","SOUTHSIDE ELECTRIC COOPERATIVE INC","","","","","","","","","","","","","","","","",""
"1240883","0","FCC: Land Mobile - Private (GIS)","","36.9206","-77.568899","","OLD HICKORY CONCENTRATOR","STONEY CREEK","VA","","51","053","70.164337","18","POLE","5","","","ILUKA RESOURCES, INC","","","","","","","","","","","","","","","","",""
"1240731","1011479","FCC: Land Mobile - Private (GIS)","","37.083599","-77.5683","","US HWY 1 .4 MI E INT 85 &amp; HWY 703","DINWIDDIE","VA","","51","053","77.195861","76.2","TOWER","5","","","SOUTHSIDE ELECTRIC COOPERATIVE INC.","","","","","","","","","","","","","","","","",""
"1240367","1017537","FCC: Land Mobile - Private (GIS)","","37.0158","-77.67","","18407 BOYDTON PLANK RD","DINWIDDIE","VA","","51","053","65.451866","80.8","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240366","0","FCC: Land Mobile - Private (GIS)","","37.1228","-77.624199","","10936 WHEELERS POND RD","DINWIDDIE","VA","","51","053","75.836952","54.8","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240365","0","FCC: Land Mobile - Private (GIS)","","37.0858","-77.5797","","13516 BOYDTON PLANK RD","DINWIDDIE","VA","","51","053","79.337448","54.8","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240364","0","FCC: Land Mobile - Private (GIS)","","37.0858","-77.5797","","","DINWIDDIE","VA","","51","053","79.337448","0","","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240363","1017537","FCC: Land Mobile - Private (GIS)","","37.0158","-77.67","","18407 BOYDTON PLANK RD","DINWIDDIE","VA","","51","053","65.451866","80.8","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240362","0","FCC: Land Mobile - Private (GIS)","","37.1228","-77.624199","","10936 WHEELERS POND RD","DINWIDDIE","VA","","51","053","75.836952","54.8","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240361","0","FCC: Land Mobile - Private (GIS)","","37.0858","-77.5797","","13516 BOYDTON PLANK RD","DINWIDDIE","VA","","51","053","79.337448","54.8","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1240345","0","FCC: Land Mobile - Private (GIS)","","36.9178","-77.5883","","18404 BOLSTER ROAD","STONY CREEK","VA","","51","053","88.027465","27.4","POLE","5","","","ILUKA RESOURCES INC","","","","","","","","","","","","","","","","",""
"1240282","0","FCC: Land Mobile - Private (GIS)","","37.1853","-77.5119","","","Fredericksburg","VA","","51","053","56.182353","0","","","","","Massaponax Building Components","","","","","","","","","","","","","","","","",""
"1240281","0","FCC: Land Mobile - Private (GIS)","","37.1853","-77.5119","","8737 Jefferson Davis Hwy","Fredericksburg","VA","","51","053","56.182353","38.1","BANT","","","","Massaponax Building Components","","","","","","","","","","","","","","","","",""
"1240202","0","FCC: Land Mobile - Private (GIS)","","37.1881","-77.6208","","RT754 RR crossing at MP N94.94","Church Road","VA","","51","053","87.65995","3.1","BANT","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1239747","0","FCC: Land Mobile - Private (GIS)","","37.1947","-77.4661","","25801 HOFHEIMER WAY","PETERSBURG","VA","","51","053","47.590229","21","BANT","","","","TXI CHAPARRAL STEEL","","","","","","","","","","","","","","","","",""
"1239664","0","FCC: Land Mobile - Private (GIS)","","36.9764","-77.7703","","20620 BASKERVILLE MILL RD.","MCKENNEY","VA","","51","053","60.08184","0","","5","","","C. F. BASKERVILLE &amp; SON INC.","","","","","","","","","","","","","","","","",""
"1239539","0","FCC: Land Mobile - Private (GIS)","","36.92","-77.5686","","","STONY CREEK","VA","","51","053","71.156547","0","","5","","","Iluka Resources Inc","","","","","","","","","","","","","","","","",""
"1239537","0","FCC: Land Mobile - Private (GIS)","","36.92","-77.5686","","16534 WALKERS MILL RD","STONY CREEK","VA","","51","053","71.156547","24.4","BANT","5","","","Iluka Resources Inc","","","","","","","","","","","","","","","","",""
"1239244","0","FCC: Land Mobile - Private (GIS)","","37.1853","-77.5119","","8737 JEFFERSON DAVIS HIGHWAY","FREDERICKSBURG","VA","","51","053","56.182353","38.1","BANT","","","","MASSAPONAX BUILDING COMPONENTS","","","","","","","","","","","","","","","","",""
"1239231","0","FCC: Land Mobile - Private (GIS)","","37.0017","-77.5794","","19315 COURTHOUSE RD.","DINWIDDIE","VA","","51","053","76.667289","0","","6","","","BARNES, WAYNE C","","","","","","","","","","","","","","","","",""
"1239214","0","FCC: Land Mobile - Private (GIS)","","37.1836","-77.483099","","","PETERSBURG","VA","","51","053","54.644279","0","","","","","PAMPLIN HISTORICAL PARK","","","","","","","","","","","","","","","","",""
"1239213","0","FCC: Land Mobile - Private (GIS)","","37.1836","-77.483099","","6523 DUNCAN ROAD","PETERSBURG","VA","","51","053","54.644279","19.7","BPIPE","","","","PAMPLIN HISTORICAL PARK","","","","","","","","","","","","","","","","",""
"1239199","0","FCC: Land Mobile - Private (GIS)","","37.0769","-77.5875","","14230 SYCAMORE DRIVE","DINWIDDIE","VA","","51","053","79.518516","58","TOWER","3","","","DINWIDDIE, COUNTY OF","","","","","","","","","","","","","","","","",""
"1238950","0","FCC: Land Mobile - Private (GIS)","","37.1983","-77.5217","","5400 OLGERS RD","PETERSBURG","VA","","51","053","67.46363","6","BANT","5","","","TINDALL CORPORATION","","","","","","","","","","","","","","","","",""
"1238643","0","FCC: Land Mobile - Private (GIS)","","37.1392","-77.4133","","975 M S OF HALIFAX RD SR 604 WEST SIDE","PETERSBURG","VA","","51","053","48.451416","16","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1238642","0","FCC: Land Mobile - Private (GIS)","","37.1536","-77.4156","","640 M N OF HALIFAX RD SR 604 E SIDE","PETERSBURG","VA","","51","053","52.148654","16","POLE","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1238527","0","FCC: Land Mobile - Private (GIS)","","37.1467","-77.7803","","Detector, RR MP N 104.4","FORD","VA","","51","053","105.213607","6","B","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238526","0","FCC: Land Mobile - Private (GIS)","","37.1958","-77.5219","","Detector, RR MP N 89","SUTHERLAND","VA","","51","053","64.875762","6","B","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238480","1032275","FCC: Land Mobile - Private (GIS)","","37.1647","-77.68","",".75 MI FROM US 460 &amp; ST RT 611","POOLE SIDING","VA","","51","053","97.774833","91","TOWER","5","","","Norfolk Southern Railway Company","","","","","","","","","","","","","","","","",""
"1238306","0","FCC: Land Mobile - Private (GIS)","","37.0819","-77.4028","","RR MILEPOST A 33.7","CARSON","VA","","51","053","44.656352","6","B","5","","","CSX TRANSPORTATION INC.","","","","","","","","","","","","","","","","",""
"1237669","0","FCC: Land Mobile - Private (GIS)","","37.2119","-77.5178","","21300 CHESDIN RD","PETERSBURG","VA","","51","053","52.532714","0","","3","","","APPOMATTOX RIVER WATER AUTHORITY","","","","","","","","","","","","","","","","",""
"1237665","0","FCC: Land Mobile - Private (GIS)","","37.0878","-77.4056","","INT ST RT 605 AND SEABOARD COASTLINE RR CROSSING APPROX 1.2 MI S OF RE","CARSON","VA","","51","053","45.354","0","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1237596","0","FCC: Land Mobile - Private (GIS)","","37.0878","-77.4056","","INT SR 605 &amp; SEABOARD COASTLINE RR CROSSING APPROX 1.2 MI S OF REAMS","CARSON","VA","","51","053","45.354","0","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237491","0","FCC: Land Mobile - Private (GIS)","","37.2325","-77.6347","","4.5 MI NW","SUTHERLAND","VA","","51","053","81.584281","0","","6","","","WATKINS, MAXWELL W","","","","","","","","","","","","","","","","",""
"1237423","0","FCC: Land Mobile - Private (GIS)","","36.9875","-77.7217","","CORNER RIVES &amp; FIRST ST","MCKENNEY","VA","","51","053","94.044769","0","","5","","","D W LYLE CORPORATION","","","","","","","","","","","","","","","","",""
"1237422","0","FCC: Land Mobile - Private (GIS)","","36.9597","-77.574399","","HWY 85 &amp; 40 10 MI E 1 MI N 1/8 MI E","DINWIDDIE","VA","","51","053","51.821685","0","","6","","","BAIN, WILLIAM B","","","","","","","","","","","","","","","","",""
"1237421","0","FCC: Land Mobile - Private (GIS)","","36.9233","-77.554199","","RT 1 HWY 617","STONY CREEK","VA","","51","053","58.472023","0","","6","","","CLARKE JR, R C","","","","","","","","","","","","","","","","",""
"1237206","0","FCC: Land Mobile - Private (GIS)","","37.1031","-77.5889","","5155 CHUDOBA PARKWAY","PRINCE GEORGE","VA","","51","053","92.951217","26","B","5","","","Perdue Farms, Inc","","","","","","","","","","","","","","","","",""
"1237084","0","FCC: Land Mobile - Private (GIS)","","37.1117","-77.5867","","11608 COURTHOUSE RD","DINWIDDIE","VA","","51","053","92.774887","20","B","3","","","DINWIDDIE COUNTY PUBLIC SCHOOLS","","","","","","","","","","","","","","","","",""
"1237083","0","FCC: Land Mobile - Private (GIS)","","37.1028","-77.5631","","12318 BOYDTON PLANK ROAD","DINWIDDIE","VA","","51","053","74.099159","20","B","3","","","DINWIDDIE COUNTY PUBLIC SCHOOLS","","","","","","","","","","","","","","","","",""
"1236417","1016966","FCC: Land Mobile - Private (GIS)","","37.0878","-77.4056","","1.1 MI S OF REAMS ON VA SR 605","CARSON","VA","","51","053","45.354","122","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1236207","0","FCC: Land Mobile - Private (GIS)","","37.125","-77.583","","","","VA","","51","053","75.450798","0","","3","","","DINWIDDIE COUNTY SCHOOL BOARD","","","","","","","","","","","","","","","","",""
"1235765","0","FCC: Land Mobile - Private (GIS)","","37.0706","-77.539699","","23010 CARSON RD","DINWIDDIE","VA","","51","053","58.407058","15","","6","","","CHAPPELL, EARL","","","","","","","","","","","","","","","","",""
"1235764","0","FCC: Land Mobile - Private (GIS)","","37.1933","-77.5369","","21500 COX RD","SUTHERLAND","VA","","51","053","69.836212","14","BANT","5","","","Wal-Mart Stores East, LP","","","","","","","","","","","","","","","","",""
"1235763","0","FCC: Land Mobile - Private (GIS)","","37.1917","-77.5358","","21500 COX RD","SUTHERLAND","VA","","51","053","67.209274","14","BANT","5","","","Wal-Mart Stores East, LP","","","","","","","","","","","","","","","","",""
"1235759","0","FCC: Land Mobile - Private (GIS)","","37.1917","-77.5358","","21500 COX RD","SUTHERLAND","VA","","51","053","67.209274","16","B","5","","","Wal-Mart Stores East, LP","","","","","","","","","","","","","","","","",""
"1235720","0","FCC: Land Mobile - Private (GIS)","","37.0819","-77.58","","3/8 MI S OF US RT 1 ON RT 619","DINWIDDIE","VA","","51","053","81.624763","0","","5","","","B T HARGRAVE COMPANY INC","","","","","","","","","","","","","","","","",""
"1235577","0","FCC: Land Mobile - Private (GIS)","","36.9175","-77.6189","","BOLSTER STORE, INT. 619 &amp; 617","BOLSTER","VA","","51","053","80.213302","44.8","TOWER","6","","","BARNES, MIKE","","","","","","","","","","","","","","","","",""
"1235115","1017845","FCC: Land Mobile - Private (GIS)","","37.1572","-77.4142","","INT OF RT 604 AND 677","PETERSBURG","VA","","51","053","53.073829","117","TOWER","2","","","VIRGINIA DEPARTMENT OF STATE POLICE","","","","","","","","","","","","","","","","",""
