objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225208","1234139","FCC: Antenna Structure Registration (GIS)","9/22/2008","39.3195","-78.2938","","311 Cross Junction Road","Cross Junction","VA","","51","069","296.437866","79.3","","5","","","SBA Infrastructures, LLC","","","","","","","","","","","","","","","","",""
"1225207","1234138","FCC: Antenna Structure Registration (GIS)","9/22/2008","39.2657","-78.2263","","329 Hunting Ridge Road","Winchester","VA","","51","069","281.197204","59.4","","5","","","SBA Infrastructures, LLC","","","","","","","","","","","","","","","","",""
"1225183","1232986","FCC: Antenna Structure Registration (GIS)","9/22/2008","39.3746","-78.2944","","8926 N. Frederick Pike","Cross Junction","VA","","51","069","344.636444","59.4","","5","","","SBA Infrastructures, LLC","","","","","","","","","","","","","","","","",""
"1225323","1240306","FCC: Antenna Structure Registration (GIS)","9/16/2003","39.1597","-78.1539","","1026 Millwood Avenue","Winchester","VA","","51","069","219.52362","36.6","","5","","","Holtzman Oil Corp.","","","","","","","","","","","","","","","","",""
"1225999","1275766","FCC: Antenna Structure Registration (GIS)","9/1/2010","39.0961","-78.4497","","200 Brill Road","Star Tannery","VA","","51","069","381.536987","79.2","","5","","","Global Tower, LLC","","","","","","","","","","","","","","","","",""
"1226048","1278817","FCC: Antenna Structure Registration (GIS)","5/9/2012","39.3731","-78.2097","","575 Glengary Road","Winchester","VA","","51","069","281.5885","51.8","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225433","1246347","FCC: Antenna Structure Registration (GIS)","5/8/2012","39.1656","-78.153599","","1460 University Drive","Winchester","VA","","51","069","207.726364","38.4","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224624","1059367","FCC: Antenna Structure Registration (GIS)","5/2/2012","39.2758","-78.3652","","235 PARISHVILLE ROAD","GORE","VA","","51","069","389.025573","30.4","","5","","","Shenandoah Mobile, LLC","","","","","","","","","","","","","","","","",""
"1224623","1059366","FCC: Antenna Structure Registration (GIS)","5/2/2012","39.2666","-78.3012","","226 STONY HILL ROAD","GORE","VA","","51","069","275.635375","59.4","","5","","","Shenandoah Mobile, LLC","","","","","","","","","","","","","","","","",""
"1224621","1059341","FCC: Antenna Structure Registration (GIS)","5/2/2012","39.0683","-78.185799","","221 SPOTSWOOD CT","STEPHENS CITY","VA","","51","069","224.226303","77.1","","5","","","Shenandoah Mobile, LLC","","","","","","","","","","","","","","","","",""
"1224619","1059309","FCC: Antenna Structure Registration (GIS)","5/2/2012","39.1941","-78.2792","","361 TURTLE MEADOW DRIVE","WINCHESTER","VA","","51","069","288.253875","105.2","","5","","","Shenandoah Mobile, LLC","","","","","","","","","","","","","","","","",""
"1224249","1025561","FCC: Antenna Structure Registration (GIS)","5/2/2012","39.1239","-78.2119","","121 SOLDIERS REST LN","WINCHESTER","VA","","51","069","247.099731","78.2","","5","","","Shenandoah Mobile, LLC","","","","","","","","","","","","","","","","",""
"1224017","1017991","FCC: Antenna Structure Registration (GIS)","5/2/2012","39.2753","-78.115","","205 BROWN LN","CLEAR BROOK","VA","","51","069","243.857849","82.9","","5","","","Shenandoah Mobile, LLC","","","","","","","","","","","","","","","","",""
"1224158","1022973","FCC: Antenna Structure Registration (GIS)","5/10/2012","39.1578","-78.1073","","500 W STATE R 831","WINCHESTER","VA","","51","069","194.519577","81.1","","5","","","SBC TOWER HOLDINGS LLC","","","","","","","","","","","","","","","","",""
"1224850","1207146","FCC: Antenna Structure Registration (GIS)","3/1/2011","39.1301","-78.1911","","1 km N of US Hwy 11 &amp; SR 37","Winchester","VA","","51","069","227.953521","61","","","","","Potomac Edison","","","","","","","","","","","","","","","","",""
"1225947","1272961","FCC: Antenna Structure Registration (GIS)","2/6/2010","39.1255","-78.185","","350 Hillandale Lane","Winchester","VA","","51","069","227.734359","54.9","","","","","Washington Gas Light","","","","","","","","","","","","","","","","",""
"1225651","1257338","FCC: Antenna Structure Registration (GIS)","2/27/2007","39.1826","-78.3894","","Pinnacle Knob, Shawneeland, Frederick County, Virginia","Winchester","VA","","51","069","781.63623","54.2","","6","","","Virginia, Commonwealth of  Department of State Police","","","","","","","","","","","","","","","","",""
"1225244","1235775","FCC: Antenna Structure Registration (GIS)","2/1/2011","39.1131","-78.1151","","Millwood Pike","Winchester","VA","","51","069","205.598266","49.1","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224627","1059429","FCC: Antenna Structure Registration (GIS)","2/1/2011","39.1499","-78.2069","","3074 MIDDLE RD","WINCHESTER","VA","","51","069","255.341598","60","","5","","","CROWN COMMUNICATION LLC","","","","","","","","","","","","","","","","",""
"1224530","1053229","FCC: Antenna Structure Registration (GIS)","12/8/2003","39.1773","-78.2644","","0.5 Mi. West of Singhass Rd and Masterpiece Lane","WINCHESTER","VA","","51","069","426.534484","59.4","","5","","","Capstar Radio Operating Company","","","","","","","","","","","","","","","","",""
"1224022","1018046","FCC: Antenna Structure Registration (GIS)","12/15/2011","39.1828","-78.389799","","BIG NORTH MOUNTAIN WOLF SPRINGS RD  (006520)","WINCHESTER","VA","","51","069","782.741821","27.7","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1243036","0","FCC: Land Mobile - Private (GIS)","","39.2192","-78.1542","","396 Tyson Dr","Winchester","VA","","51","069","219.39186","7.6","B","","","","Oldcastle APG dba Betco Block","","","","","","","","","","","","","","","","",""
"1242875","0","FCC: Land Mobile - Private (GIS)","","39.0275","-78.2953","","","Middletown","VA","","51","069","196.525939","0","","","","","O-N Minerals Chemstone Operations","","","","","","","","","","","","","","","","",""
"1242510","0","FCC: Land Mobile - Private (GIS)","","39.1931","-78.3714","","TIMBER RIDGE TRAIL GREAT NORTH MOUNTAIN","WINCHESTER","VA","","51","069","697.265686","58.5","TOWER","3","","","FREDERICK COUNTY PUBLIC SAFETY COMMUNICATIONS DEPT","","","","","","","","","","","","","","","","",""
"1242283","0","FCC: Land Mobile - Private (GIS)","","39.1503","-78.1492","","1080 COVERSTONE DRIVE","WINCHESTER","VA","","51","069","219.624954","14.9","BANT","3","","","FREDERICK COUNTY FIRE AND RESCUE DEPARTMENT","","","","","","","","","","","","","","","","",""
"1242282","1234139","FCC: Land Mobile - Private (GIS)","","39.3194","-78.2936","","311 CROSS JUNCTION ROAD","CROSS JUNCTION","VA","","51","069","293.71936","81.1","TOWER","3","","","FREDERICK COUNTY FIRE AND RESCUE DEPARTMENT","","","","","","","","","","","","","","","","",""
"1242273","0","FCC: Land Mobile - Private (GIS)","","39.1719","-78.1417","","","WINCHESTER","VA","","51","069","193.405029","0","","5","","","WINCHESTER COUNTRY CLUB","","","","","","","","","","","","","","","","",""
"1242075","0","FCC: Land Mobile - Private (GIS)","","39.1267","-78.1914","","160 COMMONWEALTH COURT","WINCHESTER","VA","","51","069","227.525833","0","","","","","Gander Mountain","","","","","","","","","","","","","","","","",""
"1242062","0","FCC: Land Mobile - Private (GIS)","","39.2742","-78.2497","","","Middletown","VA","","51","069","200.890304","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1242061","0","FCC: Land Mobile - Private (GIS)","","39.1306","-78.1611","","","Winchester","VA","","51","069","222.642868","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1241850","0","FCC: Land Mobile - Private (GIS)","","39.2058","-78.1667","","561 FORTRESS DRIVE","WINCHESTER","VA","","51","069","232.090789","10","TOWER","","","","AMERICAN NATIONAL RED CROSS","","","","","","","","","","","","","","","","",""
"1241843","0","FCC: Land Mobile - Private (GIS)","","39.2914","-78.241699","","480 CHALYBEATE SPRINGS RD","WINCHESTER","VA","","51","069","197.934829","0","","5","","","NORTH-SOUTH SKIRMISH ASSOCIATION","","","","","","","","","","","","","","","","",""
"1241794","0","FCC: Land Mobile - Private (GIS)","","39.2344","-78.2094","","550 FAIRMONT AVE","WINCHESTER","VA","","51","069","260.601257","30.4","B","5","","","NATIONAL FRUIT PRODUCT CO INC","","","","","","","","","","","","","","","","",""
"1241716","0","FCC: Land Mobile - Private (GIS)","","39.0175","-78.2775","","12 MILES SSW WINCHESTER","MIDDLETOWN","VA","","51","069","205.837615","13","POLE","3","","","WINCHESTER, CITY OF","","","","","","","","","","","","","","","","",""
"1241710","0","FCC: Land Mobile - Private (GIS)","","39.2014","-78.151399","","145 FORT COLLIER ROAD","WINCHESTER","VA","","51","069","217.007339","8","BANT","","","","NORTHWESTERN REGIONAL JUVENILE DETENTION CENTER","","","","","","","","","","","","","","","","",""
"1241633","0","FCC: Land Mobile - Private (GIS)","","39.1311","-78.1617","","","Winchester","VA","","51","069","224.433746","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1241634","0","FCC: Land Mobile - Private (GIS)","","39.0403","-78.259399","","","Middletown","VA","","51","069","225.721359","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1241388","0","FCC: Land Mobile - Private (GIS)","","39.2133","-78.1817","","161 Apple Pie Ridge Rd","Frederick","VA","","51","069","278.993255","32.3","BANT","7","","","JAMES WOOD HIGH SCHOOL","","","","","","","","","","","","","","","","",""
"1241276","0","FCC: Land Mobile - Private (GIS)","","39.242799","-78.2844","","","Winchester","VA","","51","069","233.738281","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1241274","0","FCC: Land Mobile - Private (GIS)","","39.1019","-78.1567","","","Winchester","VA","","51","069","216.180816","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1241275","0","FCC: Land Mobile - Private (GIS)","","39.0931","-78.1967","","","Stephen City","VA","","51","069","229.413024","0","","3","","","Frederick County Public Schools","","","","","","","","","","","","","","","","",""
"1241156","0","FCC: Land Mobile - Private (GIS)","","39.1314","-78.195","","WINCHESTER LAMP PLANT 3447 RT 3 BOX 310","WINCHESTER","VA","","51","069","235.636627","18","BANT","5","","","GENERAL ELECTRIC COMPANY","","","","","","","","","","","","","","","","",""
"1241090","0","FCC: Land Mobile - Private (GIS)","","39.1745","-78.3897","","","","VA","","51","069","644.756774","0","","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1241080","0","FCC: Land Mobile - Private (GIS)","","39.158299","-78.1331","","","Winchester","VA","","51","069","214.540512","0","","","","","Orchard Crest Limited Partners","","","","","","","","","","","","","","","","",""
"1240954","0","FCC: Land Mobile - Private (GIS)","","39.1364","-78.1892","","","WINCHESTER","VA","","51","069","228.457733","0","","","","","H. P. Hood","","","","","","","","","","","","","","","","",""
"1240919","0","FCC: Land Mobile - Private (GIS)","","39.1364","-78.1892","","160 Hood Way","Winchester","VA","","51","069","228.457733","32.3","BANT","","","","H P Hood","","","","","","","","","","","","","","","","",""
"1240850","0","FCC: Land Mobile - Private (GIS)","","39.0806","-78.2144","","113 TOWNRUN LANE","STEPHENS CITY","VA","","51","069","229.179779","0","","5","","","BURGER BUSTERS, INC.","","","","","","","","","","","","","","","","",""
"1240848","0","FCC: Land Mobile - Private (GIS)","","39.2172","-78.141399","","125 WELTON ROAD","WINCHESTER","VA","","51","069","214.708709","0","","5","","","BURGER BUSTERS, INC.","","","","","","","","","","","","","","","","",""
"1240674","0","FCC: Land Mobile - Private (GIS)","","39.21","-78.1486","","","Winchester","VA","","51","069","212.7294","0","","5","","","Kraft Foods Global, Inc.","","","","","","","","","","","","","","","","",""
