objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225414","1245118","FCC: Antenna Structure Registration (GIS)","9/7/2004","37.0586","-77.9565","","507 Garnet St","Blackstone","VA","","51","135","117.724845","38.1","","5","","","Southside Electric Cooperative","","","","","","","","","","","","","","","","",""
"1224371","1035335","FCC: Antenna Structure Registration (GIS)","8/8/2008","37.1708","-77.9547","","9.5 MILES EAST OF CREWE, ON EAST SIDE OF ROUTE # 608","CREWE","VA","","51","135","94.252738","295.3","","5","","","Radio One, Inc.","","","","","","","","","","","","","","","","",""
"1225525","1251455","FCC: Antenna Structure Registration (GIS)","8/5/2011","37.1354","-78.062099","","SR 646 (Fitzgerald Trust Site)","Crewe","VA","","51","135","127.770523","59.4","","5","","","SBA Towers III LLC","","","","","","","","","","","","","","","","",""
"1225524","1251454","FCC: Antenna Structure Registration (GIS)","8/5/2011","37.1642","-78.1178","","South 4th Street (Bailey Site)","Crewe","VA","","51","135","137.210586","59.4","","5","","","SBA Towers III LLC","","","","","","","","","","","","","","","","",""
"1224755","1201723","FCC: Antenna Structure Registration (GIS)","8/20/1999","37.1318","-78.0783","","Route 625, behind Nottoway Court House","Nottoway","VA","","51","135","129.20256","54.8","","5","","","METROCALL USA INC","","","","","","","","","","","","","","","","",""
"1226065","1280142","FCC: Antenna Structure Registration (GIS)","8/19/2011","37.1709","-78.12","","501 East Virginia Ave.","Crewe","VA","","51","135","144.513732","32.9","","","","","Town of Crewe","","","","","","","","","","","","","","","","",""
"1225308","1239578","FCC: Antenna Structure Registration (GIS)","6/14/2010","37.0629","-77.9947","","75 Ridge Road","Blackstone","VA","","51","135","127.748062","54.8","","5","","","SBA Structures, Inc.","","","","","","","","","","","","","","","","",""
"1223946","1017589","FCC: Antenna Structure Registration (GIS)","5/9/2012","37.097","-78.0904","","1050' SE FROM THE I/S OF RTS 601 &amp; 602","CREW","VA","","51","135","123.64019","121.6","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225595","1254875","FCC: Antenna Structure Registration (GIS)","5/8/2012","37.0608","-77.948199","","EAST PARADE STREET","BLACKSTONE","VA","","51","135","122.801933","42.7","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225569","1253499","FCC: Antenna Structure Registration (GIS)","5/8/2012","37.0545","-78.0208","","950 Kenbridge Road","Blackstone","VA","","51","135","108.163032","76.8","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224033","1018155","FCC: Antenna Structure Registration (GIS)","5/5/1997","37.1956","-78.1667","","800 MELODY LN","CREWE","VA","","51","135","148.879837","106.7","","5","","","COLONIAL BROADCASTING CO OF CREWE INC","","","","","","","","","","","","","","","","",""
"1223784","1016775","FCC: Antenna Structure Registration (GIS)","4/24/2007","37.236199","-78.029","","ROUTE 1","CREWE","VA","","51","135","105.447166","85.6","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1223753","1016596","FCC: Antenna Structure Registration (GIS)","4/21/2010","37.0972","-78.0356","","ROUTE 1 BOX 165-K","BLACKSTONE","VA","","51","135","117.32862","86.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225523","1251453","FCC: Antenna Structure Registration (GIS)","4/12/2011","37.1075","-78.0087","","Broad Acres Rd (VA14162-A)","Blackstone","VA","","51","135","103.234588","59.7","","5","","","SBA Towers III LLC","","","","","","","","","","","","","","","","",""
"1224993","1220220","FCC: Antenna Structure Registration (GIS)","3/14/2012","37.2103","-78.1627","","6288 Patrick Henry Highway","Crewe","VA","","51","135","150.272979","80.8","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1223622","1011480","FCC: Antenna Structure Registration (GIS)","3/14/1997","37.1925","-78.1542","","N OF RT 460 1.25 MI E INT WITH HWY 360","CREWE","VA","","51","135","149.56665","97.5","","5","","","SOUTHSIDE ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1223620","1011478","FCC: Antenna Structure Registration (GIS)","3/14/1997","37.1378","-77.9022","","1 MI E OF ST RT 153 N OF HWY 460","WELLVILLE","VA","","51","135","114.958839","67","","5","","","SOUTHSIDE ELECTRIC COOPERATIVE","","","","","","","","","","","","","","","","",""
"1224072","1018322","FCC: Antenna Structure Registration (GIS)","2/6/1998","37.0542","-78.0206","","ST RT 40 1.2 KM SW OF RT 46","BLACKSTONE","VA","","51","135","108.310417","106.7","","5","","","DENBAR COMMUNICATIONS INC  DBA =  WKLV WBBC RADIO","","","","","","","","","","","","","","","","",""
