objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1224977","1218701","FCC: Antenna Structure Registration (GIS)","9/9/2002","37.5891","-77.2411","","Off Route 619 &amp; Twin Girls Drive","Alexanders","VA","","51","085","55.044738","59.4","","5","","","SBA Towers, Inc.","","","","","","","","","","","","","","","","",""
"1223681","1016131","FCC: Antenna Structure Registration (GIS)","9/7/2011","37.8154","-77.471599","","15108 Washington Highway","ASHLAND","VA","","51","085","43.599609","87.5","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225348","1241427","FCC: Antenna Structure Registration (GIS)","9/21/2007","37.8435","-77.4461","","Kings Dominion  RT30 &amp; I95","Doswell","VA","","51","085","43.645172","101.5","","5","","","Paramount Parks Inc.","","","","","","","","","","","","","","","","",""
"1225902","1269882","FCC: Antenna Structure Registration (GIS)","8/18/2009","37.605999","-77.314799","","7499 Walnut frove Road","Mechanicsville","VA","","51","085","56.881477","20.7","","5","","","Tower Development Corporation","","","","","","","","","","","","","","","","",""
"1225789","1264682","FCC: Antenna Structure Registration (GIS)","8/17/2011","37.6216","-77.3703","","Shady Grove Road","Mechanicsville","VA","","51","085","57.948566","121.9","","5","","","Sinclair Telecable, Inc.","","","","","","","","","","","","","","","","",""
"1224370","1035323","FCC: Antenna Structure Registration (GIS)","8/17/2011","37.6289","-77.3833","","0.58 KM NE OF INTERSECTION ATLEES &amp; MEADOWBRIDGE RD.","MECHANICSVILLE","VA","","51","085","59.259075","107.5","","5","","","Sinclair Telecable, Inc.","","","","","","","","","","","","","","","","",""
"1225894","1269120","FCC: Antenna Structure Registration (GIS)","7/27/2011","37.661","-77.407799","","9285 Cool Spring Road","Mechanicsville","VA","","51","085","57.519618","28.6","","5","","","Tower Development Corporation","","","","","","","","","","","","","","","","",""
"1224488","1047492","FCC: Antenna Structure Registration (GIS)","7/26/2011","37.7389","-77.4668","","ON DOW GIL RD. BEHIND HANOVER TOOL","ASHLAND","VA","","51","085","62.943794","27.4","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1225974","1274809","FCC: Antenna Structure Registration (GIS)","7/22/2010","37.6332","-77.381599","","8341 Shady Grove Road","Mechanicsville","VA","","51","085","58.540443","36.6","","5","","","Crown Castle GT Company LLC","","","","","","","","","","","","","","","","",""
"1223701","1016170","FCC: Antenna Structure Registration (GIS)","7/2/2007","37.7138","-77.6368","","738 NURSERY ROAD","ROCKVILLE","VA","","51","085","87.261917","121.9","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1224594","1057622","FCC: Antenna Structure Registration (GIS)","7/14/2008","37.5825","-77.334999","","6384 POWER RD","MECHANICSVILLE","VA","","51","085","37.094921","60.6","","","","","","","","","","","","","","","","","","","","","",""
"1224119","1020743","FCC: Antenna Structure Registration (GIS)","6/4/1997","37.6211","-77.3953","","5910 MEADOWBRIDGE RD","MECHANICSVILLE","VA","","51","085","38.086685","115.8","","5","","","BROOK HILL COMMUNICATIONS INC","","","","","","","","","","","","","","","","",""
"1226027","1277269","FCC: Antenna Structure Registration (GIS)","5/9/2012","37.7201","-77.4575","","11500 SUNSHADE LANE","Ashland","VA","","51","085","61.076198","33.5","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1225601","1255109","FCC: Antenna Structure Registration (GIS)","5/8/2012","37.7137","-77.4082","","9081 Peaks Road","Ashland","VA","","51","085","61.294048","42.7","","5","","","New Cingular Wireless PCS, LLC","","","","","","","","","","","","","","","","",""
"1224588","1057112","FCC: Antenna Structure Registration (GIS)","5/7/2012","37.8422","-77.455699","","16099 BINNS ROAD","TAYLORSVILLE","VA","","51","085","45.878162","59.4","","5","","","STC Two LLC","","","","","","","","","","","","","","","","",""
"1225226","1234299","FCC: Antenna Structure Registration (GIS)","5/31/2002","37.7086","-77.4456","","11277 Air Park Road","Ashland","VA","","51","085","58.86948","46.6","","5","","","Leadbetter, inc","","","","","","","","","","","","","","","","",""
"1225222","1234248","FCC: Antenna Structure Registration (GIS)","5/28/2002","37.7796","-77.4651","","Hanover County","Ashland","VA","","51","085","63.988281","48.1","","5","","","SBA Properties, Inc.","","","","","","","","","","","","","","","","",""
"1224013","1017971","FCC: Antenna Structure Registration (GIS)","5/2/2012","37.8203","-77.6833","","HWY 33","MONTPELIER","VA","","51","085","101.168998","73.8","","","","","Central Telephone Company of Virginia","","","","","","","","","","","","","","","","",""
"1225784","1264450","FCC: Antenna Structure Registration (GIS)","5/18/2009","37.6992","-77.4108","","9200 New Ashcake Road","Mechanicsville","VA","","51","085","61.15213","39","","5","","","Global Tower, LCC","","","","","","","","","","","","","","","","",""
"1223716","1016290","FCC: Antenna Structure Registration (GIS)","5/14/2004","37.631899","-77.2961","","MECHANICSVILLE TURNPIKE","NEWMAN","VA","","51","085","60.641529","38.1","","5","","","CROWN CASTLE GT COMPANY LLC","","","","","","","","","","","","","","","","",""
"1225856","1268272","FCC: Antenna Structure Registration (GIS)","5/11/2009","37.8353","-77.7381","","18373 Mountain Road","Montpelier","VA","","51","085","106.435317","59.4","","5","","","National Communication Towers, LLC","","","","","","","","","","","","","","","","",""
"1225744","1261671","FCC: Antenna Structure Registration (GIS)","4/7/2009","37.7487","-77.5962","","14586 MOUNTAIN ROAD","ASHLAND","VA","","51","085","78.262992","97.5","","3","","","HANOVER COUNTY, VA","","","","","","","","","","","","","","","","",""
"1225767","1263058","FCC: Antenna Structure Registration (GIS)","4/23/2008","37.5858","-77.263399","","5830 COLD HARBOR ROAD","MECHANICSVILLE","VA","","51","085","52.611736","128","","3","","","HANOVER COUNTY, VA","","","","","","","","","","","","","","","","",""
"1225901","1269881","FCC: Antenna Structure Registration (GIS)","4/16/2010","37.6964","-77.3902","","8324 Whipporwill Road","Mechanicsville","VA","","51","085","59.591068","41.3","","5","","","Tower Development Corporation","","","","","","","","","","","","","","","","",""
"1225410","1244420","FCC: Antenna Structure Registration (GIS)","3/31/2009","37.6849","-77.4521","","VDOT ramp at Exit 86","Richmond","VA","","51","085","38.1622","57.9","","6","","","Virginia, Commonwealth of, Dept of Trans","","","","","","","","","","","","","","","","",""
"1224905","1210453","FCC: Antenna Structure Registration (GIS)","3/13/2000","37.7074","-77.4464","","11129 (FORMERLY 621) Air Park Road (street numbers changed by County)","Ashland","VA","","51","085","58.891838","0","","5","","","A. D. WHITTAKER CONSTRUCTION, INC.","","","","","","","","","","","","","","","","",""
"1225442","1247114","FCC: Antenna Structure Registration (GIS)","2/23/2009","37.7074","-77.4466","","300' E of Progress Rd, 550' S of Air Park Rd","Ashland","VA","","51","085","59.902435","25.9","","5","","","RCTC Wholesale Corporation d/b/a Alltel","","","","","","","","","","","","","","","","",""
