objectid,id,data_source,add_date,lat,lng,structure_name,structure_address,structure_city,structure_st,structure_zip,state_ansi,county_ansi,base_elevation,structure_height,structure_type,owner_type,zoom_level,ip_address,structure_owner_name,structure_owner_address,structure_owner_po_box,structure_owner_city,structure_owner_st,structure_owner_zip,structure_owner_phone,structure_owner_email,structure_manager_name,structure_manager_address,structure_manager_po_box,structure_manager_city,structure_manager_st,structure_manager_zip,structure_manager_phone,structure_manager_email,comments,done
"1225685","1259923","FCC: Antenna Structure Registration (GIS)","9/7/2007","37.1003","-76.7063","","2000 feet SSE of the intersection of Hog Island Rd. &amp; Burnt Mill Road","Surry","VA","","51","181","18.030544","57.9","","5","","","Jackman Properties, LLC","","","","","","","","","","","","","","","","",""
"1225684","1259922","FCC: Antenna Structure Registration (GIS)","9/7/2007","37.0998","-76.7047","","2000 feet SSE of the intersection of Hog Island Rd. &amp; Burnt Mill Road","Surry","VA","","51","181","17.726417","58.8","","5","","","Jackman Properties, LLC","","","","","","","","","","","","","","","","",""
"1225683","1259920","FCC: Antenna Structure Registration (GIS)","9/7/2007","37.1001","-76.7055","","2000 feet SSE of the intersection of Hog Island Rd. &amp; Burnt Mill Road","Surry","VA","","51","181","17.755733","91.4","","5","","","Jackman Properties, LLC","","","","","","","","","","","","","","","","",""
"1224463","1044345","FCC: Antenna Structure Registration (GIS)","8/6/2007","37.1394","-76.8067","","661 Timberneck Drive","SURRY","VA","","51","181","29.976137","91.4","","5","","","CROWN ATLANTIC COMPANY, LLC","","","","","","","","","","","","","","","","",""
"1224169","1023457","FCC: Antenna Structure Registration (GIS)","7/1/1997","36.9553","-76.9447","","1 MI N RT 40 ON RT 629","WAKEFIELD","VA","","51","181","29.064689","97.6","","","","","RAMEY, CORVALLIS W  DBA =  C W RAMEY","","","","","","","","","","","","","","","","",""
"1224954","1215038","FCC: Antenna Structure Registration (GIS)","6/9/2010","37.1323","-76.8297","","200 MERCHANT STREET","SURRY","VA","","51","181","36.238334","76.2","","5","","","SBA Steel, LLC.","","","","","","","","","","","","","","","","",""
"1224879","1208878","FCC: Antenna Structure Registration (GIS)","6/3/2002","37.1783","-77.0018","","9863 Colonial Trail West","Spring Grove","VA","","51","181","26.516082","76.2","","5","","","SBA Towers, Inc.","","","","","","","","","","","","","","","","",""
"1225669","1258482","FCC: Antenna Structure Registration (GIS)","5/17/2007","37.0393","-76.933299","","500 ft South of T1104/T1103","Wakefield","VA","","51","181","25.252876","121.9","","","","","VICO Construction","","","","","","","","","","","","","","","","",""
"1224486","1047457","FCC: Antenna Structure Registration (GIS)","4/29/2011","36.9566","-76.9448","","12600'  NW  FROM I/S  OF RTE  460  &amp;  618","SOUTH HAMPTON","VA","","51","181","29.819541","121.9","","5","","","Tower Assets Newco IX, LLC (VA-9265)","","","","","","","","","","","","","","","","",""
"1223911","1017506","FCC: Antenna Structure Registration (GIS)","4/14/2011","37.1398","-76.8436","","87 Lebanon Road (Surry II 100051239)","Spring Grove","VA","","51","181","31.18415","106.6","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1246959","","Virginia Municipal League","2/28/2014","37.227699","-76.963093","","Mancha Avenue","Claremont","VA","23899","51","181","99.90745024","","23,000 Gallon Water Tank - DEMO COVERAGE ONLY!","","","","Claremont, Town of","","","","","","","","","","","","","","","","",""
"1224680","1063041","FCC: Antenna Structure Registration (GIS)","2/27/2002","37.1758","-76.896099","","TWR 1 - SR626 3.3 KM NW OF SR618 JUNCTION","CLAREMONT","VA","","51","181","24.035753","89.9","","5","","","Chesapeake-Portsmouth Broadcasting Corp.","","","","","","","","","","","","","","","","",""
"1224679","1063040","FCC: Antenna Structure Registration (GIS)","2/27/2002","37.1747","-76.8978","","TWR 2 - SR626 3.3 KM NW OF SR618 JUNCTION","CLAREMONT","VA","","51","181","27.857494","89.9","","5","","","Chesapeake-Portsmouth Broadcasting Corp.","","","","","","","","","","","","","","","","",""
"1224678","1063039","FCC: Antenna Structure Registration (GIS)","2/27/2002","37.1756","-76.895599","","TWR 3 - SR626 3.3 KM NW OF SR618 JUNCTION","CLAREMONT","VA","","51","181","26.705131","89.9","","5","","","Chesapeake-Portsmouth Broadcasting Corp.","","","","","","","","","","","","","","","","",""
"1224677","1063038","FCC: Antenna Structure Registration (GIS)","2/27/2002","37.1742","-76.8972","","TWR 4 - SR626 3.3 KM NW OF SR618 JUNCTION","CLAREMONT","VA","","51","181","28.849388","89.9","","5","","","Chesapeake-Portsmouth Broadcasting Corp.","","","","","","","","","","","","","","","","",""
"1225752","1261989","FCC: Antenna Structure Registration (GIS)","2/2/2012","37.1616","-76.694399","","5570 Hog Island Road","Surry","VA","","51","181","10.473182","53.3","","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1225519","1251226","FCC: Antenna Structure Registration (GIS)","12/6/2005","37.0577","-76.9404","","3192 Beechland Road","Elberon","VA","","51","181","33.283824","76.2","","5","","","SBA Towers, Inc.","","","","","","","","","","","","","","","","",""
"1223819","1016919","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1324","-76.8114","","1384 Colonial Trail East ( 088316 )","SURRY","VA","","51","181","36.350788","91.4","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1223647","1015403","FCC: Antenna Structure Registration (GIS)","12/15/2011","37.1008","-76.8554","","9100 RolfeHighway (090225)","Surry","VA","","51","181","36.480922","78.3","","5","","","American Towers, LLC.","","","","","","","","","","","","","","","","",""
"1225448","1247227","FCC: Antenna Structure Registration (GIS)","11/28/2006","37.1479","-76.9262","","4739 Colonial Trail West","Spring Grove","VA","","51","181","24.799531","76.2","","5","","","Cellco Partnership","","","","","","","","","","","","","","","","",""
"1224836","1205935","FCC: Antenna Structure Registration (GIS)","1/23/2006","37.1196","-76.7768","","512 College Run Dr.","Surry","VA","","51","181","29.473798","76.2","","","","","SBA Properties","","","","","","","","","","","","","","","","",""
"1242415","0","FCC: Land Mobile - Private (GIS)","","37.1642","-76.698899","","SURRY POWER STATION:   5570 HOG NECK ROAD","SURRY","VA","","51","181","10.327514","6.5","B","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1241424","0","FCC: Land Mobile - Private (GIS)","","37.1214","-76.8661","","","DENDRON","VA","","51","181","27.546672","0","","","","","CAL-WALL MOULDING","","","","","","","","","","","","","","","","",""
"1240827","0","FCC: Land Mobile - Private (GIS)","","37.1667","-76.8328","","3 1/2 MI N OF RT 10 BY THE JAMES RIVER","SURRY","VA","","51","181","0.037739","6","B","","","","TIDEWATER COUNCIL BOY SCOUTS OF AMERICA","","","","","","","","","","","","","","","","",""
"1240529","0","FCC: Land Mobile - Private (GIS)","","37.1689","-76.696899","","5570 Hog Island Road","Surry","VA","","51","181","9.069978","21.1","TOWER","5","","","Virginia Electric and Power Company","","","","","","","","","","","","","","","","",""
"1239592","1015403","FCC: Land Mobile - Private (GIS)","","37.1014","-76.8553","","9100 ROLFE HIGHWAY","SURRY","VA","","51","181","36.417911","85.9","TOWER","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1239121","1208878","FCC: Land Mobile - Private (GIS)","","37.1781","-77.0017","","9863 Colonial Trail West","Spring Grove","VA","","51","181","24.625909","79.2","TOWER","3","","","SURRY, COUNTY OF","","","","","","","","","","","","","","","","",""
"1239120","1215038","FCC: Land Mobile - Private (GIS)","","37.1322","-76.8294","","200 MERCHANT STREET","SURRY","VA","","51","181","36.130516","83.8","TOWER","3","","","SURRY, COUNTY OF","","","","","","","","","","","","","","","","",""
"1238783","1261989","FCC: Land Mobile - Private (GIS)","","37.1614","-76.6942","","SURRY PS END OF RT 650 12 MI S","SURRY","VA","","51","181","10.671326","59.4","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1238041","0","FCC: Land Mobile - Private (GIS)","","37.1653","-76.696899","","5 MI N OF BACONS CASTLE AT END OF RT 650","SURRY","VA","","51","181","10.352401","29","","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237840","0","FCC: Land Mobile - Private (GIS)","","37.2245","-76.988","","TUTTERS NECK","WILLIAMSBURG","VA","","51","181","27.260124","0","","3","","","James City County","","","","","","","","","","","","","","","","",""
"1237671","1261989","FCC: Land Mobile - Private (GIS)","","37.1614","-76.6942","","SURRY POWER STATION END OF SR 650 .5 MI N","BEACONS CASTLE","VA","","51","181","10.671326","59.4","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1237220","0","FCC: Land Mobile - Private (GIS)","","37.0386","-76.8011","","412 BELLEVUE RD","ELBERON","VA","","51","181","27.07158","34","SILO","","","","SEWARD FARMS","","","","","","","","","","","","","","","","",""
"1236545","1261989","FCC: Land Mobile - Private (GIS)","","37.1614","-76.6942","","SURRY SUB .81 KM N BACONS CASTLE END SR 650","SURRY","VA","","51","181","10.671326","59.4","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1236141","0","FCC: Land Mobile - Private (GIS)","","37.1842","-76.8328","","11381 ROLF HWY","SURRY","VA","","51","181","4.81162","18","POLE","5","","","S WALLACE EDWARDS &amp; SONS INC","","","","","","","","","","","","","","","","",""
"1236051","0","FCC: Land Mobile - Private (GIS)","","36.9553","-76.9442","","APX 1400 N RT 639 &amp; 1800 FROM INT OF RT 639 &amp; WS 460","ISLE OF WRIGHT","VA","","51","181","29.045186","104","TOWER","5","","","COMMTRONICS OF VA INC","","","","","","","","","","","","","","","","",""
"1235736","0","FCC: Land Mobile - Private (GIS)","","37.2372","-76.9786","","COOL SPRING RD","CLAREMONT","VA","","51","181","26.070396","15","","","","","CLAREMONT MANOR PLANTATION","","","","","","","","","","","","","","","","",""
"1234086","0","FCC: Land Mobile - Private (GIS)","","37.1392","-76.903599","","SR 10 5 KM W","SURRY","VA","","51","181","23.048072","20","UPOLE","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1233815","0","FCC: Land Mobile - Private (GIS)","","37.1381","-76.8347","","","","VA","","51","181","36.648738","0","","5","","","SURRY VOLUNTEER RESCUE SQUAD INC","","","","","","","","","","","","","","","","",""
"1233368","0","FCC: Land Mobile - Private (GIS)","","37.1458","-76.7411","","CHIPPOKES STATE PARK","SURRY","VA","","51","181","17.211975","0","","2","","","VIRGINIA, COMMONWEALTH OF","","","","","","","","","","","","","","","","",""
"1233206","0","FCC: Land Mobile - Private (GIS)","","37.1653","-76.696899","","","","VA","","51","181","10.352401","0","","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1229837","1015403","FCC: Cellular (GIS)","","37.1006","-76.8553","","9100 RolfeHighway (090225)","Surry","VA","","51","181","36.584663","83.8","TOWER","5","","","Cellco Partnership","","","","","","","","","","","","","","","","",""
"1229370","1017506","FCC: Cellular (GIS)","","37.1397","-76.8433","","87 Lebanon Road (Surry II 100051239)","Spring Grove","VA","","51","181","31.383659","112.7","TOWER","5","","","RCTC Wholesale Corporation","","","","","","","","","","","","","","","","",""
"1229083","0","FCC: Microwave (GIS)","","37.1642","-76.6935","","5570 HOG ISLAND RD.","SURRY","VA","","51","181","7.862908","60.6","POLE","5","","","VIRGINIA ELECTRIC POWER COMPANY","","","","","","","","","","","","","","","","",""
"1227538","1215038","FCC: Microwave (GIS)","","37.1323","-76.8297","","200 MERCHANT STREET","SURRY","VA","","51","181","36.238334","83.8","TOWER","","","","Hampton Roads Planning District Commission","","","","","","","","","","","","","","","","",""
"1226775","1261989","FCC: Microwave (GIS)","","37.1616","-76.694399","","5570 Hog Island Road","SURRY","VA","","51","181","10.473182","59.4","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
"1226681","0","FCC: Microwave (GIS)","","37.0243","-76.858","","","RICHMOND","VA","","51","181","25.752073","6.1","","5","","","IDT Spectrum, LLC","","","","","","","","","","","","","","","","",""
"1226674","9999999","FCC: Microwave (GIS)","","36.9565","-76.9444","","SR 618","WAKEFIELD","VA","","51","181","29.774105","126.5","","5","","","Alltel Communications of Petersburg, Inc.","","","","","","","","","","","","","","","","",""
"1226327","1261989","FCC: Microwave (GIS)","","37.1616","-76.694399","","5570 Hog Island Road","SURRY","VA","","51","181","10.473182","59.4","TOWER","5","","","VIRGINIA ELECTRIC AND POWER COMPANY","","","","","","","","","","","","","","","","",""
